Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
canon pixma,1830000,0.77,1,99.36,76.57,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.41,1,5.56,2.30,301000
coolpix nikon,1830000,0.46,1,9.64,4.45,450000
nikon coolpix,1830000,0.87,1,387.11,337.45,450000
lumix dmc,1500000,0.00,0,0,0.00,201000
ixus i,1500000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.56,1,3.3,1.84,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.93,1,650.82,"2,554.82",550000
hidden object,1500000,0.62,1,249.86,154.76,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.57,1,530.73,304.99,368000
camcorders with camera,1220000,1.52,1,4.69,7.12,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.61,1,1816.19,"2,925.62",301000
fujifilm finepix,1220000,0.20,1,5.8,1.18,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.45,1,472.01,212.82,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1000000,3.53,1,33.37,117.96,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.38,1,3.92,1.49,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,0.00,0,0,0.00,450000
canon is cameras,1220000,22.48,1,13.2,296.73,450000
canon cameras,1220000,3.18,1,2584.33,"8,217.21",450000
photos stock,823000,3.00,1,114.18,342.99,368000
nikon camera,1000000,9.60,1,448.11,"4,302.87",368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,246000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,1000000,0.42,1,9.31,3.93,368000
blu ray players,823000,0.39,1,51.45,19.98,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,201000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,-,0.00,0,0,0.00,-
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.56,1,48.86,27.12,368000
notebook samsung,1000000,0.00,0,0,0.00,60500
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.62,1,24.05,14.97,450000
shoes wedding,823000,0.59,1,41.82,24.67,368000
dresses maxi,823000,1.16,1,50.65,58.81,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.88,1,25.96,22.82,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,673000,0.72,1,35.31,25.48,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,27100
49ers,1830000,0.00,0,0,0.00,1220000
steelers,2240000,0.50,1,4.18,2.10,1830000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.00,0,0,0.00,246000
ben roethlisberger,201000,0.00,0,0,0.00,165000
pittsburgh steelers,550000,0.50,1,16.39,8.22,450000
snooki,1500000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,20.31,10.19,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.50,1,175.8,88.21,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,36.06,18.09,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.50,1,11.9,5.97,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.50,1,50.77,25.48,11100000
shakira,16600000,0.50,1,3.1,1.56,1000000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,53344,"10,857.89",24900000
youtube videos,30400000,0.58,1,559.85,322.89,3350000
lady gaga,24900000,0.00,0,0,0.00,5000000
kesha,4090000,0.00,0,0,0.00,1220000
nicki minaj,9140000,0.00,0,0,0.00,5000000
grooveshark,9140000,0.50,1,2.39,1.20,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,-,0.00,0,0,0.00,-
olympics,7480000,0.61,1,44.77,27.18,1830000
espn3,1500000,0.25,1,25.67,6.29,1500000
fifa 11,6120000,0.00,0,0,0.00,301000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.51,1,744.18,377.23,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.50,1,4.64,2.33,110000
cricket live score,3350000,0.50,1,2.31,1.16,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.62,1,6379.11,"3,980.69",16600000
iphone 4,37200000,1.41,1,2541.94,"3,578.40",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.16,1,272.02,315.38,301000
nokia n900,673000,0.00,0,0,0.00,27100
blackberry apps,1220000,0.63,1,1.56,0.98,246000
duracell mygrid,12100,1.14,1,12,13.69,3600
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,8.30,1,2480.37,"20,589.33",1000000
pdanet,450000,0.50,1,27.96,14.03,246000
masterchef,2740000,0.30,1,2.17,0.66,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.36,1,720.23,262.46,5000000
jimmy johns,1500000,0.24,1,2712.79,641.22,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.96,1,88.47,84.95,33100
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.50,1,92.31,46.32,135000
applebees menu,201000,0.38,1,69.81,26.68,201000
rachel ray,1220000,0.50,1,6.48,3.25,1000000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2240000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,450000,0.50,1,2.53,1.27,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,28.94,14.52,5000000
kim kardashian,13600000,0.50,1,2.25,1.13,6120000
miley cyrus,11100000,0.50,1,2.74,1.38,2740000
taylor lautner,2240000,0.50,1,5.18,2.60,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,14.08,7.07,1000000
haiti,4090000,0.52,1,242.8,126.16,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.52,1,19.24,9.96,4090000
earthquake,13600000,0.51,1,57.65,29.13,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,3.30,1,31.87,105.16,49500
oil spill,673000,0.62,1,48.97,30.19,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,14800,1.22,1,6.21,7.56,2900
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.50,1,15.92,8.00,823000
dr oz,2240000,0.76,1,811.68,617.39,1830000
aspergers,1830000,0.68,1,250.11,169.80,673000
mcdonalds nutrition,368000,0.26,1,318.11,81.60,246000
vitamin d deficiency,301000,0.97,1,144.15,139.58,201000
appendicitis symptoms,135000,0.50,1,23.23,11.65,90500
cholera,673000,0.50,1,34.76,17.44,165000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.62,1,436.58,271.23,165000
donate to haiti,5400,2.08,1,8.14,16.95,2900
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,3.78,1,9.28,35.14,4400
doctors without borders,201000,0.22,1,84.31,18.53,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.83,1,6.61,5.50,2900
donate blood australia,880,0.00,0,0,0.00,58
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,246000,0.50,1,39.77,19.96,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.22,1,10.11,2.22,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.40,1,417.77,166.07,301000
myspace layouts,201000,0.00,0,0,0.00,135000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.65,1,13.14,8.54,135000
chatroulette,20400000,0.26,1,79.12,20.50,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,0.00,0,0,0.00,550000
twitter,151000000,2.55,1,63.74,162.54,30400000
gamezer,16600000,0.00,0,0,0.00,201000
facebook,3760000000,13.24,1,95.15,"1,259.43",338000000
insurance,55600000,4.47,1,13439.45,"60,098.19",24900000
loans,20400000,9.24,1,7480.39,"69,121.75",11100000
mortgage,16600000,2.57,1,4278.23,"10,973.85",9140000
attorney,16600000,1.13,1,4097.3,"4,622.11",11100000
credit,101000000,1.88,1,1096.86,"2,061.43",37200000
lawyer,13600000,1.39,1,1862.59,"2,584.08",7480000
donate,2740000,1.29,1,732.78,945.99,1220000
degree,16600000,2.76,1,279.32,770.44,9140000
hosting,11100000,6.10,1.02,1626.7,"9,923.35",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,8.82,1,643.61,"5,677.75",246000
trading,20400000,2.39,1,1434.86,"3,429.55",6120000
software,151000000,2.50,1,81.75,204.59,24900000
recovery,20400000,4.07,1,204.91,834.64,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,0.56,1,13.99,7.89,165000
classes,68000000,1.01,1,56.26,56.80,24900000
rehab,6120000,1.76,1,1994.39,"3,506.71",2740000
treatment,37200000,0.64,1,7.81,4.98,16600000
cord blood,135000,20.24,1,243.97,"4,938.73",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,880,0.00,0,0,0.00,590
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,5.93,1,11.49,68.14,880
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.22,1,4.26,0.92,22200
yahoo web hosting,33100,10.53,1,125.69,"1,324.08",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,17.30,1,5.06,87.47,2900
ca lemon law,8100,15.87,1,6.28,99.67,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,1000,0.00,0,0,0.00,480
mesothelioma information,2400,0.00,0,0,0.00,1300
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,49.28,1,58.41,"2,878.76",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1900
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.12,1,16.15,1.96,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,27.15,5.55,27100
at t wireless,673000,0.35,1,63.36,22.36,368000
home equity loan,165000,3.75,1,226.49,849.03,135000
mcsa boot camp,320,0.00,0,0,0.00,210
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,9.09,1,1683.38,"15,302.30",83100000
laser hair removal maryland,1900,0.37,1,4.04,1.49,1600
mesothelioma,246000,9.02,1,758.05,"6,840.51",135000
buy gift card,201000,2.29,1,73.15,167.83,135000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,5.23,1,5.53,28.94,2900
uk homeowner loans,590,0.00,0,0,0.00,210
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,22200,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.61,1,10.97,6.68,22200
federal criminal defense attorney,2400,1.73,1,5.11,8.86,1900
laser hair removal manhattan,1000,28.63,1,18.19,520.65,720
att prepaid wireless,6600,9.80,1,2.59,25.40,6600
fortis health insurance temporary,140,0.00,0,0,0.00,91
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,29.28,1,24.07,704.79,74000
refinance with bad credit,27100,3.10,1,36.7,113.85,22200
malignant mesothelioma,6600,4.12,1,5.45,22.43,2900
lease management software,1600,6.85,1,4.32,29.60,880
primary pulmonary hypertension,5400,0.60,1,39.94,23.95,2900
miami personal injury attorney,5400,14.16,1,12.62,178.77,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,7.37,1.01,1032.87,"7,608.62",110000
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,1000,0.00,0,0,0.00,320
lemon law,135000,13.59,1,251.99,"3,423.93",135000
google adsense,1220000,2.21,1,363.56,805.24,301000
best consolidation loan student,1900,0.00,0,0,0.00,1300
refinance with poor credit,4400,0.00,0,0,0.00,3600
employee leasing,14800,1.90,1,33.57,63.89,9900
student loan consolidation center,320,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1300
federal student loan consolidation,9900,0.50,1,2.54,1.27,8100
symptoms of mesothelioma,9900,27.61,1,5.28,145.71,5400
city hair laser new removal york,1300,0.00,0,0,0.00,880
att wireless com,4400,0.41,1,18.2,7.50,3600
san diego dui lawyer,5400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,3.19,1,4.64,14.80,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,165000,4.82,1,7.31,35.22,135000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.83,1,260.24,476.60,33100
mortgage rates refinancing,22200,5.12,1,9.45,48.37,18100
attorney law lemon,5400,1.87,1,6.57,12.27,4400
consolidate student loans,49500,1.54,1,187.98,288.78,49500
home equity loans,135000,14.26,1,185.46,"2,644.15",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,14800
home equity loan rates,22200,4.23,1,80.79,341.53,18100
auto insurance quotes,201000,12.94,1,5872.99,"76,004.90",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,1.81,1,4.4,7.96,4400
equity loan rates,22200,15.49,1,4.6,71.26,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,18.05,1,5.64,101.83,1900
second mortgages,49500,0.31,1,5.8,1.80,40500
auto century insurance,9900,6.14,1,10.29,63.20,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,2.85,1,37.25,106.25,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,2900
accident lawyer michigan,2900,8.59,1,2.3,19.75,1900
refinancing with bad credit,22200,42.84,1,4.32,184.94,18100
home equity line of credit rates,9900,0.89,1,5.38,4.79,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,4.46,1,101.32,451.58,6600
pay per click affiliate,8100,0.72,1,5.25,3.80,3600
city hair new removal york,1900,0.00,0,0,0.00,1300
acid reflux disease diet,1300,0.67,1,7.1,4.73,720
refinance poor credit,4400,0.00,0,0,0.00,3600
equity loans,165000,5.73,1,41.25,236.23,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,7.29,1,31.97,233.21,60500
secured loans,110000,4.73,1,9.83,46.51,49500
criminal lawyer new york,8100,0.00,0,0,0.00,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,2.28,1,4.86,11.08,8100
att prepaid,110000,1.57,1,79.08,124.09,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.67,1,4.39,2.93,2400
laser hair removal new york,12100,11.07,1,58.61,649.04,9900
comcast high speed,14800,1.85,1,5.02,9.28,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,5400,5.68,1,5.53,31.38,4400
michigan personal injury,6600,0.61,1,5.16,3.15,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,1.56,1,4.9,7.62,5400
home loans refinancing,14800,1.27,1,39.5,50.20,9900
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,33100,26.43,1,256.79,"6,786.47",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,5.09,1,43.04,219.24,12100
car hire alicante spain,5400,0.00,0,0,0.00,590
tax attorney,135000,6.10,1,406.78,"2,479.80",110000
refinancing my home,1900,1.99,1,8.66,17.21,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,1.38,1,4.89,6.74,90500
litigation vioxx,1600,0.00,0,0,0.00,880
at and t phones,823000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,7.27,1,4.86,35.30,6600
commodity online trading,6600,0.00,0,0,0.00,2400
home equity rates,40500,3.21,1,47.55,152.43,33100
adsense,4090000,0.25,1,1159.91,288.87,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,10.52,1,22.41,235.63,165000
alicante car rental spain,5400,0.00,0,0,0.00,590
attorney defense federal,3600,0.00,0,0,0.00,2900
san diego criminal attorney,9900,0.00,0,0,0.00,6600
injury lawyer new york,22200,1.38,1,3.76,5.20,18100
attorney injury new personal york,18100,4.37,1,6.37,27.81,14800
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,3600
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,23.17,1,365.99,"8,480.94",110000
cheap insurance medical,12100,5.07,1,93.18,472.84,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,14800
low cost term life insurance,1600,43.83,1,11.54,505.56,1000
home refinance loans,22200,4.02,1,5.64,22.65,14800
eloan,27100,0.00,0,0,0.00,14800
life insurance quote,165000,9.05,1,1141.89,"10,338.95",110000
cheap life assurance,27100,0.00,0,0,0.00,18100
