Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
pre pay sim card,1900,0.00,0,0,0.00,1000
international mobile broadband pay as you go,28,0.00,0,0,0.00,-
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,320,0.00,0,0,0.00,140
buy pay as you go sim card,320,0.00,0,0,0.00,58
pay as you go sim card,22200,0.20,1.05,8.28,1.68,2900
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,0.00,0,0,0.00,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,22200,0.00,0,0,0.00,12100
notebook laptops,9140000,0.94,1.05,4.42,4.17,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1500000
notebooks & laptops,9140000,0.00,0,0,0.00,1500000
notebooks and laptop,7480000,0.00,0,0,0.00,1830000
mobile phones mobile phone,-,0.00,0,0,0.00,-
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,823000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,0.51,1.05,7.51,3.80,1830000
digital camera digital cameras,2740000,0.00,0,0,0.00,823000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.66,1.05,475.75,314.73,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1220000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1220000,1.65,1.05,8.22,13.58,550000
best phones,1830000,2.51,1.05,26.22,65.70,673000
kinect for xbox,1220000,0.00,0,0,0.00,368000
canon canon camera,1830000,0.00,0,0,0.00,550000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.68,1.05,184.26,126.00,246000
panasonic dmc,1500000,1.07,1.05,98.6,105.10,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.51,1.05,26.28,13.30,450000
nikon coolpix,1830000,0.64,1.05,843.53,541.05,450000
lumix dmc,1220000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,27100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,2.60,1.05,642.66,"1,670.69",550000
hidden object,1500000,0.98,1.05,83.12,81.56,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.60,1.05,468.36,281.82,368000
camcorders with camera,1000000,0.96,1.05,8.59,8.20,450000
camera and camcorders,1000000,0.00,0,0,0.00,450000
ink for print,1000000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.12,1.05,674.31,757.08,246000
fujifilm finepix,1220000,0.51,1.05,75.52,38.43,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,368000
the movie camera,1000000,0.00,0,0,0.00,368000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1000000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1000000,0.00,0,0,0.00,550000
canon 5d,1220000,0.77,1.05,294.05,227.60,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,823000,0.00,0,0,0.00,135000
clothing for cheap,1000000,2.99,1.05,7.63,22.82,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.13,1.05,91.32,102.97,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,11.39,1.05,9.27,105.62,368000
canon cameras,1000000,1.65,1.05,1969.7,"3,259.17",368000
photos stock,823000,1.43,1.05,50.43,72.32,368000
nikon camera,1000000,0.87,1.05,837.24,727.82,301000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,1.84,1.05,7.19,13.19,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.46,1.05,63.62,29.54,368000
blu ray players,823000,0.51,1.05,68.24,34.54,368000
bluray players,823000,0.00,0,0,0.00,301000
lcd and hd,550000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,-,0.00,0,0,0.00,-
used it books,673000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,673000,0.66,1.05,61.62,40.76,368000
notebook samsung,1220000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,110000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.75,1.05,16.35,28.65,368000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,0.28,1.05,50.6,14.15,301000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,-,0.00,0,0,0.00,-
phone pay as,-,0.00,0,0,0.00,-
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.20,1.05,7.19,1.46,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.51,1.05,20.02,10.13,450000
lcd monitors,550000,0.58,1.05,68.65,40.10,135000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,2.51,1.05,7.25,18.17,1500000
steelers,1830000,0.00,0,0,0.00,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,201000
san francisco 49ers,301000,2.51,1.05,67.51,169.16,246000
ben roethlisberger,135000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,2.51,1.05,122.61,307.21,450000
snooki,1830000,0.00,0,0,0.00,1220000
clippers,2240000,2.51,1.05,218.55,547.62,1220000
49ers news,33100,0.00,0,0,0.00,33100
lakers,2740000,2.51,1.05,29.24,73.27,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,40500,0.00,0,0,0.00,33100
gpa calculator,673000,0.51,1.05,32.23,16.32,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,110000,0.00,0,0,0.00,74000
kobe bryant,1500000,0.00,0,0,0.00,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.51,1.05,23.99,12.14,7480000
shakira,13600000,0.00,0,0,0.00,823000
eminem,13600000,2.51,1.05,2.91,7.28,3350000
netflix,30400000,0.51,1.05,51798.31,"26,240.03",24900000
youtube videos,30400000,0.60,1.05,565.77,342.13,3350000
lady gaga,20400000,0.00,0,0,0.00,4090000
kesha,2740000,0.00,0,0,0.00,823000
nicki minaj,11100000,0.53,1.05,394.36,210.78,5000000
grooveshark,9140000,0.00,0,0,0.00,2240000
transformers 3,7480000,0.51,1.05,3.91,1.98,1000000
mundial 2010,246000,0.00,0,0,0.00,2900
olympics,7480000,2.94,1.05,185.67,545.56,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,4090000,0.00,0,0,0.00,201000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,2.51,1.05,37.76,94.62,823000
mourinho,1000000,0.00,0,0,0.00,49500
wayne rooney,550000,0.00,0,0,0.00,74000
cricket live score,2240000,0.51,1.05,3.9,1.97,40500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.75,1.05,8869.37,"6,632.98",16600000
iphone 4,37200000,0.83,1.05,7812.76,"6,495.76",7480000
nokia 5530,1500000,0.00,0,0,0.00,9900
htc evo 4g,450000,1.19,1.05,154.67,184.41,301000
nokia n900,550000,1.14,1.05,47.44,54.02,22200
blackberry apps,1220000,2.54,1.05,55.55,141.27,201000
duracell mygrid,8100,0.00,0,0,0.00,2400
트위터,368000,0.00,0,0,0.00,14800
otterbox,1500000,0.72,1.05,2148.41,"1,548.19",1000000
pdanet,450000,2.51,1.05,3.24,8.11,201000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.54,1.05,1019.49,552.59,4090000
jimmy johns,1500000,0.51,1.05,2752.64,"1,404.68",1500000
как жрать суши,49500,0.00,0,0,0.00,210
dominos pizza menu,165000,0.90,1.05,217.17,195.71,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,2.51,1.05,109.08,273.32,135000
applebees menu,201000,0.55,1.05,28.9,15.98,201000
rachel ray,1000000,2.51,1.05,7.96,19.95,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,73
world cup,11100000,2.51,1.05,26.79,67.13,1830000
bundeskanzleramt,33100,0.00,0,0,0.00,320
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,2.51,1.05,2.72,6.81,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,1000000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,550000,0.00,0,0,0.00,49500
katy perry,13600000,2.51,1.05,58.02,145.37,2740000
selena gomez,20400000,2.51,1.05,7.52,18.84,4090000
kim kardashian,13600000,2.51,1.05,49.7,124.52,5000000
miley cyrus,9140000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1220000
robert pattinson,4090000,2.51,1.05,385.23,965.27,1000000
haiti,4090000,0.54,1.05,233.96,127.21,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,9140000,2.51,1.05,31.6,79.17,5000000
jörg kachelmann,18100,0.00,0,0,0.00,170
menowin fröhlich,40500,0.00,0,0,0.00,110
mobile technology,165000,0.62,1.05,66.76,41.20,49500
oil spill,673000,2.51,1.05,30.53,76.51,368000
vancouver 2010,110000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,73
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,91
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,18100
منتزه يلوستون الوطني,260,0.00,0,0,0.00,91
energia solare,40500,0.00,0,0,0.00,170
dubai tours,60500,0.54,1.05,19.02,10.19,4400
hcg diet,823000,0.55,1.05,22.69,12.44,673000
dr oz,2740000,0.56,1.05,2149.59,"1,195.95",1830000
aspergers,1830000,2.51,1.05,172.66,432.64,673000
mcdonalds nutrition,301000,0.51,1.05,174.01,89.46,246000
vitamin d deficiency,301000,2.51,1.05,164.86,413.10,201000
appendicitis symptoms,135000,2.51,1.05,39.81,99.75,90500
cholera,550000,2.51,1.05,52.67,131.98,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,91
whooping cough,301000,2.56,1.05,539.03,"1,377.68",165000
donate to haiti,2900,2.42,1.05,5.24,12.70,1600
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,6600,0.39,1.05,6.59,2.54,2900
doctors without borders,201000,0.51,1.05,40.31,20.40,74000
download to donate,9900,0.00,0,0,0.00,1000
red cross canada,27100,0.00,0,0,0.00,880
blood donation restrictions,3600,0.00,0,0,0.00,2400
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,880
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,201000,2.51,1.05,30.94,77.52,60500
wamu,246000,0.00,0,0,0.00,135000
new moon,1220000,0.00,0,0,0.00,368000
mininova,673000,0.00,0,0,0.00,74000
susan boyle,673000,0.51,1.05,3.69,1.87,165000
slumdog millionaire,450000,0.00,0,0,0.00,74000
circuit city,368000,0.55,1.05,194.32,107.48,246000
myspace layouts,135000,0.00,0,0,0.00,90500
michael jackson,13600000,0.51,1.05,7.92,4.01,2740000
national city bank,165000,0.90,1.05,5.66,5.09,135000
chatroulette,20400000,0.50,1.05,71.72,36.12,2240000
friv,83100000,0.51,1.05,4.38,2.22,1830000
myxer,550000,2.51,1.05,9.01,22.57,450000
twitter,185000000,0.52,1.05,99.85,52.21,30400000
gamezer,16600000,2.51,1.05,4.03,10.11,301000
facebook,3760000000,5.01,1.05,288.58,"1,444.35",338000000
insurance,55600000,3.10,1.05,12714.8,"39,411.43",24900000
loans,20400000,5.65,1.05,13299.21,"75,083.24",11100000
mortgage,16600000,1.83,1.05,7934.8,"14,485.69",11100000
attorney,13600000,1.16,1.05,4568.75,"5,294.72",11100000
credit,101000000,6.88,1.05,276.75,"1,905.39",37200000
lawyer,11100000,1.21,1.05,4090.07,"4,948.80",7480000
donate,2740000,1.21,1.05,687.68,833.50,1220000
degree,16600000,2.95,1.05,164.57,484.76,7480000
hosting,11100000,5.88,1.05,1776.71,"10,444.05",2240000
claim,7480000,0.63,1.05,19.16,11.98,3350000
conference call,368000,8.18,1.05,631.75,"5,167.50",201000
trading,20400000,1.19,1.05,518.26,618.60,5000000
software,151000000,2.51,1.05,55.77,139.74,24900000
recovery,20400000,2.51,1.05,159.91,400.69,6120000
transfer,45500000,2.51,1.05,9.35,23.43,11100000
gas electricity,368000,0.31,1.05,8.89,2.76,135000
classes,68000000,2.69,1.05,70.89,190.83,24900000
rehab,5000000,1.66,1.05,3630.75,"6,013.11",2740000
treatment,37200000,2.68,1.05,18.88,50.52,16600000
cord blood,135000,15.05,1.05,272.21,"4,095.40",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,5400,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1000,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,1900
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.37,1.05,11.74,4.38,22200
yahoo web hosting,33100,3.92,1.05,38.38,150.36,22200
hair laser removal virginia,3600,0.00,0,0,0.00,2900
peritoneal mesothelioma,5400,9.06,1.05,20,181.20,2900
ca lemon law,6600,1.08,1.05,9.27,10.03,6600
best buy gift card,49500,0.00,0,0,0.00,49500
adverse credit remortgage,880,0.00,0,0,0.00,320
mesothelioma information,1900,2.51,1.05,13.15,32.94,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1600,0.00,0,0,0.00,1300
illinois law lemon,1900,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,9.37,1.05,245.58,"2,300.21",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.15,1.05,10.3,1.56,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.51,1.05,16.61,8.41,27100
at t wireless,673000,0.79,1.05,37.15,29.45,301000
home equity loan,135000,3.05,1.05,367.76,"1,121.03",135000
mcsa boot camp,260,0.00,0,0,0.00,140
anti spam appliance,1600,0.00,0,0,0.00,480
adverse remortgage,1300,0.00,0,0,0.00,480
chicago hair laser removal,2400,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,5.01,1.05,4421.77,"22,146.16",68000000
laser hair removal maryland,1600,2.61,1.05,9.39,24.55,1600
mesothelioma,246000,3.60,1.05,934.47,"3,365.42",135000
buy gift card,201000,2.15,1.05,81.09,174.22,165000
mesotheloma,480,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,4.41,1.05,9.22,40.65,8100
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,480,0.00,0,0,0.00,260
orlando criminal attorney,3600,3.89,1.05,11.12,43.26,2900
uk homeowner loans,480,0.00,0,0,0.00,110
vioxx lawsuit,1900,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,40500,0.51,1.05,8.38,4.29,18100
federal criminal defense attorney,2400,2.54,1.05,21.43,54.47,2400
laser hair removal manhattan,880,9.75,1.05,19.61,191.30,590
att prepaid wireless,6600,1.09,1.05,7.23,7.92,5400
fortis health insurance temporary,91,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,3600,0.00,0,0,0.00,2900
at and t cell phones,90500,0.00,0,0,0.00,60500
refinance with bad credit,27100,0.00,0,0,0.00,18100
malignant mesothelioma,6600,24.00,1.05,29.46,706.88,2900
lease management software,1600,0.00,0,0,0.00,880
primary pulmonary hypertension,5400,2.51,1.05,25.6,64.15,2900
miami personal injury attorney,5400,16.82,1.05,7.83,131.75,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,4.91,1.05,1908.25,"9,367.11",90500
egg credit,12100,0.00,0,0,0.00,880
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,14.56,1.05,149.22,"2,173.35",110000
google adsense,1220000,0.51,1.05,324.84,164.43,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,1.44,1.05,28.6,41.27,2900
employee leasing,14800,2.06,1.05,40.79,83.96,9900
student loan consolidation center,210,0.00,0,0,0.00,91
buyer mortgage note,1300,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,880,0.00,0,0,0.00,720
att wireless com,3600,0.00,0,0,0.00,3600
san diego dui lawyer,4400,12.53,1.05,9.22,115.57,3600
indiana law lemon,1300,0.00,0,0,0.00,1300
law lemon michigan,1900,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,2.20,1.05,8.89,19.58,2400
action class lawsuit vioxx,480,0.00,0,0,0.00,260
term life assurance,165000,1.25,1.05,8.22,10.29,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.25,1.05,207.73,259.20,27100
mortgage rates refinancing,22200,7.64,1.05,9.3,70.99,18100
attorney law lemon,4400,0.00,0,0,0.00,4400
consolidate student loans,60500,2.13,1.05,97.05,206.71,49500
home equity loans,135000,4.69,1.05,79.64,373.17,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,14800,0.00,0,0,0.00,12100
home equity loan rates,22200,5.45,1.05,119.43,651.29,18100
auto insurance quotes,201000,7.99,1.05,6882.15,"54,991.77",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,5.50,1.05,8.8,48.44,3600
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,480,1.31,1.05,20.07,26.31,320
egg credit card,9900,0.00,0,0,0.00,390
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,1900,0.00,0,0,0.00,720
mesothelioma prognosis,2900,0.00,0,0,0.00,1900
second mortgages,49500,1.98,1.05,46.23,91.74,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,880,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,3.23,1.05,31.49,101.80,135000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,2900,9.61,1.05,10.04,96.46,2400
refinancing with bad credit,18100,4.89,1.05,8.97,43.86,14800
home equity line of credit rates,9900,0.26,1.05,10.34,2.68,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,6600,4.06,1.05,13.85,56.18,5400
pay per click affiliate,6600,0.00,0,0,0.00,2900
city hair new removal york,1300,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.69,1.05,141.44,98.01,720
refinance poor credit,3600,2.67,1.05,12.11,32.29,2900
equity loans,165000,6.90,1.05,22.31,153.87,135000
student loan consolidate,49500,2.51,1.05,10.46,26.20,49500
consolidate loans,74000,2.11,1.05,66.3,139.88,60500
secured loans,90500,5.62,1.05,37.79,212.22,40500
criminal lawyer new york,8100,2.57,1.05,39.43,101.51,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,2.22,1.05,14.72,32.75,8100
los angeles dui lawyer,8100,36.97,1.05,8.4,310.69,6600
att prepaid,135000,0.97,1.05,53.71,52.29,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,7.56,1.05,34.91,263.99,9900
comcast high speed,12100,1.42,1.05,7.42,10.51,12100
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.51,1.05,5.09,2.61,3600
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,6600,5.37,1.05,70.05,375.83,5400
home loans refinancing,12100,1.08,1.05,26.66,28.92,8100
consolidate college loans,720,0.00,0,0,0.00,590
cheap life insurance,27100,13.45,1.05,315.99,"4,248.90",18100
vioxx law suit,170,0.00,0,0,0.00,91
student loan refinance,14800,1.57,1.05,37.6,59.13,12100
car hire alicante spain,4400,0.00,0,0,0.00,480
tax attorney,110000,3.09,1.05,371.9,"1,150.61",90500
refinancing my home,1600,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,1.48,1.05,17.25,25.56,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,5400,0.96,1.05,9.32,8.90,1900
home equity rates,40500,3.68,1.05,94.65,348.47,33100
adsense,4090000,0.51,1.05,862.01,436.34,823000
law lemon mass,1600,0.00,0,0,0.00,1300
equity home,368000,0.51,1.05,10.45,5.29,246000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.25,1.05,3.9,0.99,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,1.95,1.05,4.3,8.39,3600
san diego criminal attorney,6600,0.00,0,0,0.00,5400
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,14800,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
