Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
3g broadband router,6600,0.00,0,0,0.00,1000
sim card in uk,18100,0.00,0,0,0.00,2400
cheap ink cartridges brother,480,0.00,0,0,0.00,210
google android app development,590,1.74,1,9.87,17.13,260
stock photography books,480,0.00,0,0,0.00,210
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,4400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1000
international mobile broadband pay as you go,36,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,320,3.14,1,8.11,25.44,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,0.16,1,6.02,0.95,2400
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,3.27,1,18.23,59.55,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,27100,0.00,0,0,0.00,12100
notebook laptops,9140000,3.63,1,23.82,86.47,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2240000
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,823000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,0.39,1,16.88,6.57,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1000000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.35,1,125.3,44.09,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1500000,0.00,0,0,0.00,550000
best phones,1830000,2.55,1,63.89,162.99,823000
kinect for xbox,1220000,0.33,1,12.02,4.01,368000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.75,1,151.58,113.77,246000
panasonic dmc,1500000,0.43,1,9.73,4.23,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,1.18,1,136.23,160.55,450000
lumix dmc,1500000,0.62,1,9.84,6.14,165000
ixus i,1220000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,4.25,1,873.9,"3,710.31",550000
hidden object,1500000,0.69,1,248.02,172.18,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.32,1,596.71,191.92,368000
camcorders with camera,1220000,2.32,1,3.95,9.16,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,2.20,1,832.66,"1,833.61",301000
fujifilm finepix,1220000,0.00,0,0,0.00,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.27,1,8.37,2.27,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,450000
the movie camera,1000000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.79,1,422.39,334.59,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,1.95,1,21.42,41.84,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,0.89,1,16.94,15.03,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,31.69,1,7.59,240.60,368000
canon cameras,1000000,2.80,1,4121.21,"11,532.59",368000
photos stock,823000,2.48,1,267.26,664.07,368000
nikon camera,1000000,3.71,1,180.88,670.89,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.00,0,0,0.00,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.32,1,55.84,17.92,368000
blu ray players,823000,0.38,1,126.19,48.13,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.35,1,8.87,3.07,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.55,1,58.05,32.19,450000
shoes wedding,823000,0.52,1,69.74,36.18,368000
dresses maxi,823000,0.63,1,61.98,38.76,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.16,1,27.78,32.36,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,0.84,1,63.88,53.80,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,0.50,1,3.97,2.00,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,0.50,1,3.78,1.90,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,0.00,0,0,0.00,1000000
clippers,2240000,0.50,1,11.03,5.56,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,0.50,1,48.82,24.61,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.50,1,4.34,2.19,27100
gpa calculator,673000,0.50,1,70.63,35.60,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,0.00,0,0,0.00,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.50,1,121.05,61.02,9140000
shakira,13600000,0.50,1,5.16,2.60,823000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.20,1,59859.49,"12,099.00",24900000
youtube videos,30400000,0.65,1,680.55,442.27,3350000
lady gaga,20400000,2.50,1,5.63,14.09,5000000
kesha,3350000,0.00,0,0,0.00,1220000
nicki minaj,11100000,0.50,1,16.13,8.13,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.50,1,9.55,4.81,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,0.50,1,219.87,110.83,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,0.50,1,184.44,92.97,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,0.50,1,8.02,4.04,90500
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.86,1,27422.92,"23,639.54",16600000
iphone 4,37200000,0.89,1,6905.43,"6,137.01",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,1.13,1,367.01,414.16,301000
nokia n900,550000,0.20,1,4.85,0.98,27100
blackberry apps,1220000,0.50,1,26.99,13.61,246000
duracell mygrid,12100,0.00,0,0,0.00,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,12.50,1,2533.53,"31,665.84",1000000
pdanet,450000,0.50,1,43.86,22.11,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.40,1,1904.4,752.25,5000000
jimmy johns,1500000,0.23,1,2692.01,613.69,1500000
как жрать суши,135000,0.00,0,0,0.00,880
dominos pizza menu,165000,1.11,1,144.87,161.52,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,0.50,1,54.16,27.30,135000
applebees menu,201000,0.46,1,24.11,10.98,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,58
world cup,13600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1,75.13,187.92,3350000
selena gomez,20400000,0.50,1,16.75,8.44,5000000
kim kardashian,13600000,0.00,0,0,0.00,5000000
miley cyrus,11100000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,17.46,8.80,1000000
haiti,4090000,0.53,1,441.81,233.31,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.52,1,175.47,90.64,6120000
jörg kachelmann,22200,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,2.44,1,28.71,70.03,49500
oil spill,673000,0.57,1,48.77,27.90,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.40,1,9.52,3.84,4400
hcg diet,1000000,0.35,1,29.29,10.26,823000
dr oz,2240000,0.54,1,326.65,177.45,1830000
aspergers,1830000,0.62,1,289.19,178.76,673000
mcdonalds nutrition,301000,0.22,1,69.45,15.36,246000
vitamin d deficiency,301000,0.64,1,145.21,93.64,201000
appendicitis symptoms,135000,0.50,1,9.92,5.00,90500
cholera,673000,0.50,1,9,4.53,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.57,1,448.57,255.22,165000
donate to haiti,4400,1.76,1,7.24,12.77,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.89,1,7.94,7.06,4400
doctors without borders,201000,0.17,1,108.57,17.92,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,201000,0.53,1,48.07,25.42,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,4.13,2.08,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.20,1,246.44,50.17,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.50,1,4.14,2.09,2740000
national city bank,165000,0.54,1,6.07,3.25,135000
chatroulette,20400000,0.25,1,137.85,34.32,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,0.00,0,0,0.00,550000
twitter,151000000,2.51,1,1478.27,"3,705.05",30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1,156.89,784.92,338000000
insurance,55600000,3.85,1,13642.51,"52,538.45",24900000
loans,20400000,9.32,1,9511.36,"88,608.48",11100000
mortgage,16600000,2.15,1,6391.78,"13,727.60",11100000
attorney,16600000,1.00,1,4677.89,"4,698.59",11100000
credit,101000000,2.98,1,2147.75,"6,389.77",37200000
lawyer,13600000,1.23,1,2160.29,"2,654.88",7480000
donate,2740000,2.83,1,632.05,"1,786.26",1220000
degree,16600000,2.63,1,305.24,802.41,9140000
hosting,11100000,6.82,1.03,1587.25,"10,817.57",2740000
claim,7480000,0.50,1,9.72,4.90,3350000
conference call,368000,7.24,1,597.1,"4,323.97",246000
trading,20400000,1.75,1,989.8,"1,733.90",6120000
software,151000000,2.50,1,98.28,245.90,24900000
recovery,20400000,2.62,1,228.32,597.80,7480000
transfer,45500000,0.52,1,80.53,42.07,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,4.09,1,87.34,357.41,24900000
rehab,5000000,1.43,1,2310.3,"3,298.16",2740000
treatment,37200000,1.76,1,456.35,805.34,16600000
cord blood,135000,14.23,1,143.15,"2,036.51",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,19.14,1,10.68,204.51,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,6.48,1,113.46,734.78,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,7.63,1,22.07,168.44,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.84,1,4.39,3.68,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,10.19,1,112.42,"1,145.74",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.03,1,27.72,0.87,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.21,1,39.01,8.04,27100
at t wireless,673000,0.85,1,59.65,50.42,368000
home equity loan,165000,6.07,1,180.35,"1,094.88",135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,11.52,1,3542.22,"40,805.61",83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,6.75,1,842.88,"5,687.71",135000
buy gift card,201000,11.23,1,78.56,881.90,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,17.21,1,7.87,135.41,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.00,0,0,0.00,22200
federal criminal defense attorney,2400,0.00,0,0,0.00,2400
laser hair removal manhattan,880,2.56,1,9.86,25.21,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,9.73,1,9.47,92.11,4400
hair removal chicago,4400,1.00,1,5.28,5.25,3600
at and t cell phones,90500,1.58,1,9.86,15.60,74000
refinance with bad credit,27100,0.00,0,0,0.00,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,2.78,1,7.2,20.00,880
primary pulmonary hypertension,5400,1.24,1,34.7,42.89,2900
miami personal injury attorney,5400,26.36,1,9.46,249.38,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,12.29,1,1295.28,"15,919.82",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,5.06,1,251.96,"1,274.66",110000
google adsense,1220000,0.50,1,395.59,199.40,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.00,0,0,0.00,2900
employee leasing,14800,3.03,1,27.84,84.36,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.43,1,12.22,5.24,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.76,1,281.97,497.34,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,27.30,1,20.87,569.75,4400
consolidate student loans,49500,1.51,1,148.49,223.95,49500
home equity loans,135000,5.34,1,353.93,"1,889.49",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,33.22,1,10.06,334.15,12100
home equity loan rates,22200,3.32,1,79.45,263.81,18100
auto insurance quotes,201000,10.80,1,5267.32,"56,865.20",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.74,1,7.1,5.28,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.89,1,25.98,23.10,33100
auto century insurance,9900,1.79,1,11.54,20.64,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,3.07,1,58.07,178.56,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,4.51,1,30.09,135.76,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,9.54,1,55.63,530.89,6600
pay per click affiliate,8100,15.22,1,7.91,120.35,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.00,0,0,0.00,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,4.51,1,63.59,286.95,135000
student loan consolidate,49500,1.78,1,9.71,17.31,49500
consolidate loans,74000,0.37,1,9.16,3.41,60500
secured loans,90500,4.51,1,17.77,80.08,40500
criminal lawyer new york,8100,1.27,1,4.24,5.37,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,7.67,1,20.71,158.82,8100
los angeles dui lawyer,8100,0.00,0,0,0.00,8100
att prepaid,135000,0.73,1,62.53,45.85,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,5.88,1,21.53,126.65,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,8.94,1,9.77,87.32,4400
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,1.56,1,37.22,58.17,5400
home loans refinancing,12100,2.78,1,32.76,91.05,8100
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,27100,22.61,1,378.54,"8,559.11",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.23,1,35.96,44.41,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,5.58,1,343.03,"1,914.76",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,3.00,1,55.8,167.67,33100
adsense,4090000,0.24,1,755.13,177.66,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,3600
san diego criminal attorney,6600,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,9900,9.91,1,9.86,97.73,8100
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,22.93,1,328.16,"7,524.47",110000
cheap insurance medical,12100,4.17,1,71,296.05,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,18100
low cost term life insurance,1600,18.46,1,74.28,"1,370.98",1000
home refinance loans,22200,41.65,1,2.1,87.66,14800
eloan,27100,0.34,1,11.67,3.97,14800
life insurance quote,165000,6.03,1,846.71,"5,109.47",90500
cheap life assurance,27100,0.00,0,0,0.00,14800
anti spam exchange,9900,0.00,0,0,0.00,2900
