Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.52,1,410.91,214.39,11100000
shakira,16600000,0.50,1,20.82,10.48,1000000
eminem,16600000,3.02,1,43.72,132.08,4090000
netflix,24900000,0.20,1,48897.54,"9,838.47",24900000
youtube videos,30400000,0.29,1,1906.34,555.78,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.61,1.31,1500000
nicki minaj,11100000,0.50,1,35.86,18.04,6120000
grooveshark,7480000,0.50,1,2.84,1.43,2740000
transformers 3,7480000,0.00,0,0,0.00,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.50,1,43.46,21.88,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.51,1,17.79,9.03,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,79.03,39.79,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,1.00,1,12411.66,"12,352.55",20400000
iphone 4,37200000,1.89,1,5738.55,"10,842.58",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,0.93,1,82.63,77.11,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,60500,0.00,0,0,0.00,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,10.98,1,3165.09,"34,764.06",823000
pdanet,450000,0.54,1,64.77,34.73,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.46,1,693.49,317.48,5000000
jimmy johns,1500000,0.24,1,1712.06,414.82,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,1.05,1,83.36,87.75,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.81,1,199.59,162.48,135000
applebees menu,201000,0.22,1,24.5,5.46,201000
rachel ray,1220000,0.00,0,0,0.00,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.50,1,5.81,2.93,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,2.50,1,4.1,10.28,3350000
selena gomez,20400000,0.50,1,12.53,6.31,4090000
kim kardashian,13600000,0.50,1,549.12,276.43,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.50,1,3.79,1.91,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.42,1,348.63,145.11,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,5000000
earthquake,13600000,0.53,1,38.77,20.59,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,1.17,1,30.2,35.44,49500
oil spill,823000,0.55,1,35.88,19.64,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.50,1,2.96,1.49,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.03,1,4.74,4.86,4400
hcg diet,1000000,0.34,1,702.41,235.33,823000
dr oz,2240000,0.59,1,279.18,164.07,1500000
aspergers,1830000,0.85,1,287.11,243.97,673000
mcdonalds nutrition,368000,0.30,1,16.75,5.06,301000
vitamin d deficiency,301000,1.01,1,163.89,165.35,201000
appendicitis symptoms,165000,0.50,1,15.39,7.75,90500
cholera,823000,0.50,1,16.78,8.45,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.61,1,337.35,205.01,201000
donate to haiti,6600,1.40,1,4.01,5.62,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,0.85,1,15.1,12.90,4400
doctors without borders,201000,0.81,1,151.21,123.17,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.50,1,5.21,2.62,40500
swine flu,450000,1.39,1,94.15,130.62,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.22,1,7.99,1.73,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,316.27,63.73,301000
myspace layouts,246000,0.50,1,4.79,2.41,165000
michael jackson,16600000,0.66,1,7.71,5.07,3350000
national city bank,165000,0.52,1,16.88,8.85,135000
chatroulette,20400000,0.33,1,95.07,31.09,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.57,1,13.95,7.91,673000
twitter,151000000,2.50,1,337.04,844.02,24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,32.34,161.75,338000000
insurance,68000000,7.17,1,11549.53,"82,789.37",30400000
loans,20400000,11.45,1,7139.85,"81,759.58",11100000
mortgage,16600000,3.64,1,4641.87,"16,907.50",11100000
attorney,16600000,1.43,1,2546.04,"3,642.32",13600000
credit,101000000,5.73,1,2566.94,"14,715.86",37200000
lawyer,13600000,1.58,1,1672.23,"2,637.82",9140000
donate,2740000,1.81,1,1044.95,"1,892.31",1220000
degree,16600000,2.80,1,1349.61,"3,780.13",9140000
hosting,11100000,12.06,1.01,1074.45,"12,956.50",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,12.30,1,349.62,"4,301.99",246000
trading,20400000,1.20,1,815.59,979.31,6120000
software,151000000,3.39,1,9676.85,"32,767.64",30400000
recovery,20400000,3.22,1,227.91,734.56,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.00,0,0,0.00,165000
classes,68000000,1.03,1,112.78,116.72,24900000
rehab,6120000,1.73,1,1928.47,"3,335.21",3350000
treatment,37200000,1.05,1,55.38,58.11,16600000
cord blood,135000,5.07,1,132.18,670.76,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,5.66,1,2.51,14.20,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.32,1,4.28,1.35,27100
yahoo web hosting,33100,24.33,1,46.47,"1,130.51",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,38.87,1,10.95,425.76,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,5.90,1,5.87,34.63,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,34.18,1,43.02,"1,470.46",6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.83,1,4.78,3.95,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,14.58,1,38.94,567.84,368000
home equity loan,201000,5.35,1,116.34,621.93,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.70,1,830.52,585.02,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,9.38,1,697.27,"6,539.51",135000
buy gift card,201000,13.02,1,71.46,930.33,135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,26.06,1,5.48,142.81,1900
american singles,49500,3.15,1,4.51,14.21,27100
federal criminal defense attorney,2900,6.07,1,4.86,29.51,1900
laser hair removal manhattan,1300,20.30,1,4.48,91.01,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,0.00,0,0,0.00,5400
hair removal chicago,4400,0.38,1,5.4,2.05,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,1.34,1,2.39,3.21,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,5.75,1,8.9,51.19,880
primary pulmonary hypertension,6600,1.10,1,40.26,44.10,3600
miami personal injury attorney,6600,36.04,1,15.31,551.81,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,23.00,1.01,329.61,"7,581.17",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,9.28,1,171.53,"1,592.19",135000
google adsense,1220000,0.50,1,399.93,201.33,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,2.07,1,24.24,50.20,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.54,1,6.94,3.76,9900
symptoms of mesothelioma,9900,6.60,1,5.83,38.50,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.20,1,5.25,1.05,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,5.82,1,4.64,26.99,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,0.00,0,0,0.00,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,3.74,1,188.06,703.17,33100
mortgage rates refinancing,22200,4.75,1,10.23,48.57,18100
attorney law lemon,6600,12.96,1,5.11,66.17,5400
consolidate student loans,60500,2.53,1,121.04,306.72,49500
home equity loans,165000,6.49,1,147.93,959.57,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,10.07,1,4.71,47.40,18100
home equity loan rates,27100,4.94,1,102.35,505.59,22200
auto insurance quotes,201000,19.25,1,4067.97,"78,320.45",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,0.00,0,0,0.00,27100
administration lease software,720,0.00,0,0,0.00,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.86,1,4.67,4.04,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,1.71,1,6.9,11.80,2400
second mortgages,60500,3.08,1,23.68,72.97,40500
auto century insurance,9900,29.10,1,12.9,375.39,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,8.70,1,72.72,632.49,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,0.62,1,2.66,1.65,2400
refinancing with bad credit,27100,0.00,0,0,0.00,22200
home equity line of credit rates,12100,4.80,1,14.6,70.08,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,10.32,1,100.19,"1,034.17",8100
pay per click affiliate,9900,1.09,1,6.38,6.94,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.99,1,41.86,83.39,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,6.01,1,22.49,135.13,165000
student loan consolidate,60500,2.50,1,5.73,14.34,49500
consolidate loans,74000,7.38,1,69.65,513.89,74000
secured loans,110000,0.80,1,31.75,25.33,49500
criminal lawyer new york,9900,3.62,1,10.7,38.72,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,2.14,1,2.53,5.40,9900
los angeles dui lawyer,9900,0.00,0,0,0.00,8100
att prepaid,135000,2.10,1,288.79,605.62,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,16.43,1,45.79,752.40,12100
comcast high speed,14800,3.07,1,3.66,11.22,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,1.99,1,4.71,9.39,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,9900,65.16,1,20.37,"1,327.55",6600
home loans refinancing,22200,7.67,1,20.29,155.55,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,46.18,1,156.46,"7,225.00",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,3.77,1,30.72,115.84,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,4.62,1,281.5,"1,299.67",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,6.85,1,11.65,79.83,673000
criminal defense attorney los angeles,8100,2.44,1,13.1,31.91,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,3.35,1,9.42,31.59,40500
adsense,4090000,0.20,1,849.07,173.63,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.32,1,5.07,1.60,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.76,1,4.76,3.60,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,2.67,1,2.89,7.73,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,40.38,1,14.58,588.68,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,6.60,1,4.69,31.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,35.18,1.02,334.4,"11,762.86",110000
cheap insurance medical,14800,7.07,1,121.48,859.29,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,0.00,0,0,0.00,1300
home refinance loans,33100,8.25,1,6.38,52.65,22200
eloan,27100,0.65,1,6.29,4.10,18100
life insurance quote,201000,19.82,1,458.06,"9,078.82",110000
