Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
text to donate,9900,3.08,1.05,8.75,26.92,4400
doctors without borders,201000,0.66,1.05,71.67,47.06,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.51,1.05,3.87,1.96,49500
swine flu,201000,2.50,1.05,22.25,55.67,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.51,1.05,188.08,95.04,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.51,1.05,6.57,3.32,135000
chatroulette,20400000,0.51,1.05,59.73,30.23,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,0.00,0,0,0.00,550000
twitter,151000000,0.73,1.05,89.81,65.52,30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1.05,220.38,"1,102.80",338000000
insurance,55600000,3.72,1.05,12549.27,"46,629.09",24900000
loans,20400000,5.20,1.05,10441.55,"54,254.25",11100000
mortgage,16600000,2.65,1.05,5633.44,"14,907.22",11100000
attorney,16600000,1.29,1.05,3793.62,"4,907.53",11100000
credit,101000000,2.81,1.05,562.29,"1,579.20",37200000
lawyer,13600000,1.23,1.05,3235.31,"3,970.07",7480000
donate,2740000,1.17,1.05,638.97,746.60,1220000
degree,16600000,2.71,1.05,253.58,686.24,9140000
hosting,11100000,6.15,1.06,1507.18,"9,263.04",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,368000,6.58,1.05,465.64,"3,061.67",246000
trading,20400000,1.04,1.05,1628.78,"1,689.87",6120000
software,151000000,2.50,1.05,160.66,401.89,24900000
recovery,20400000,2.63,1.05,297.47,781.13,7480000
transfer,45500000,3.34,1.05,7.22,24.16,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,2.88,1.05,42.82,123.48,24900000
rehab,5000000,2.08,1.05,2862.5,"5,954.99",2740000
treatment,37200000,2.88,1.05,235.98,678.99,16600000
cord blood,135000,5.80,1.05,322.04,"1,867.85",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,1.60,1.05,21.59,34.62,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,8.55,1.05,29.18,249.51,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.74,1.05,19.22,14.20,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,4.80,1.05,82.45,396.14,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.11,1.05,30.87,3.27,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.51,1.05,15.86,8.02,27100
at t wireless,673000,1.10,1.05,35.63,39.07,368000
home equity loan,165000,2.22,1.05,236.49,524.46,135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,5.51,1.05,3540.62,"19,521.29",83100000
laser hair removal maryland,1900,15.64,1.05,9.06,141.60,1600
mesothelioma,246000,6.53,1.05,926.34,"6,048.72",135000
buy gift card,201000,3.30,1.05,66.79,220.30,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.00,0,0,0.00,22200
federal criminal defense attorney,2400,3.73,1.05,30.24,112.70,2400
laser hair removal manhattan,880,4.71,1.05,17.23,81.11,720
att prepaid wireless,6600,4.06,1.05,9.78,39.67,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,1.58,1.05,11.58,18.27,74000
refinance with bad credit,27100,3.00,1.05,17.24,51.77,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,0.00,0,0,0.00,880
primary pulmonary hypertension,5400,0.00,0,0,0.00,2900
miami personal injury attorney,5400,21.39,1.05,25.52,546.06,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,6.42,1.06,1296.32,"8,317.73",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,8.07,1.05,225.93,"1,823.24",110000
google adsense,1220000,0.51,1.05,498,253.39,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,1.76,1.05,19.53,34.37,2900
employee leasing,14800,1.72,1.05,43.34,74.33,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,2.50,1.05,8.58,21.46,1000
federal student loan consolidation,9900,2.50,1.05,9.07,22.70,8100
symptoms of mesothelioma,8100,3.59,1.05,5.49,19.75,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.00,0,0,0.00,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,16.40,1.05,9.08,149.02,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,2.10,1.05,263.61,552.86,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,14.74,1.05,19.37,285.57,4400
consolidate student loans,49500,1.07,1.05,90.95,97.47,49500
home equity loans,135000,2.22,1.05,96.11,213.51,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,12100
home equity loan rates,22200,1.85,1.05,92.29,170.64,18100
auto insurance quotes,201000,8.41,1.05,6318.51,"53,138.55",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,8.87,1.05,22.72,201.58,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.00,0,0,0.00,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,1.44,1.05,29.08,41.86,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,22.71,1.05,9.25,209.96,14800
home equity line of credit rates,9900,0.31,1.05,4.19,1.28,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,5.46,1.05,22.48,122.68,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,1.12,1.05,59.8,66.86,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,1.44,1.05,49.96,72.10,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,3.11,1.05,121.67,378.12,60500
secured loans,90500,0.82,1.05,48.53,39.60,40500
criminal lawyer new york,8100,11.08,1.05,3.58,39.67,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,0.00,0,0,0.00,8100
los angeles dui lawyer,8100,2.50,1.05,4.14,10.35,8100
att prepaid,135000,0.66,1.05,53.36,35.40,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,6.77,1.05,22.21,150.29,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.00,0,0,0.00,4400
michigan personal injury,5400,0.51,1.05,4,2.02,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,6.32,1.05,63.54,401.80,5400
home loans refinancing,12100,0.64,1.05,23.66,15.24,8100
consolidate college loans,880,1.31,1.05,16.61,21.69,720
cheap life insurance,27100,23.05,1.05,255.97,"5,898.82",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.33,1.05,43.45,57.71,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,4.20,1.05,500.59,"2,104.66",110000
refinancing my home,1900,1.66,1.05,8.75,14.52,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,10.17,1.05,75.61,768.77,33100
adsense,4090000,0.51,1.05,926.69,469.11,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,5.75,1.05,22.02,126.68,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,35.02,1.05,9.47,331.76,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,3600
san diego criminal attorney,6600,6.42,1.05,29.27,187.83,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
