Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,2.53,1.05,229.9,581.32,246000
panasonic dmc,1500000,0.00,0,0,0.00,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.00,0,0,0.00,450000
nikon coolpix,1830000,0.90,1.05,379.37,340.68,450000
lumix dmc,1500000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,33100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,3.63,1.05,820.06,"2,979.30",550000
hidden object,1500000,0.87,1.05,236.68,205.16,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.59,1.05,435.88,257.76,368000
camcorders with camera,1220000,0.00,0,0,0.00,550000
camera and camcorders,1220000,0.00,0,0,0.00,550000
ink for print,1220000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.68,1.05,516.41,868.46,301000
fujifilm finepix,1220000,0.50,1.05,15.6,7.86,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.50,1.05,4.52,2.28,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,450000
the movie camera,1000000,0.00,0,0,0.00,450000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1220000,0.38,1.05,9.1,3.49,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.72,1.05,429.1,308.19,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,1000000,0.00,0,0,0.00,135000
clothing for cheap,1000000,1.06,1.05,8.01,8.52,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.06,1.05,29.48,31.35,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,0.00,0,0,0.00,368000
canon cameras,1000000,2.25,1.05,3405.85,"7,646.35",368000
photos stock,823000,1.22,1.05,82.42,100.81,368000
nikon camera,1000000,1.29,1.05,330.45,425.61,368000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,1.49,1.05,10.07,14.99,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.36,1.05,63.99,23.20,368000
blu ray players,823000,0.55,1.05,81.7,44.54,368000
bluray players,823000,0.00,0,0,0.00,368000
lcd and hd,673000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,1.03,1.05,70.53,72.97,368000
notebook samsung,1000000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.21,1.05,13.51,2.81,368000
the best laptops,823000,1.04,1.05,51.52,53.41,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,0.63,1.05,159.83,101.17,246000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,823000,0.00,0,0,0.00,301000
phone pay as,823000,0.00,0,0,0.00,368000
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,1.47,1.05,16.86,24.81,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.00,0,0,0.00,450000
lcd monitors,550000,0.50,1.05,16.73,8.42,165000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,0.00,0,0,0.00,1220000
steelers,1830000,2.51,1.05,26.86,67.31,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,165000
san francisco 49ers,301000,2.51,1.05,43.81,109.77,246000
ben roethlisberger,165000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,0.00,0,0,0.00,368000
snooki,1830000,0.00,0,0,0.00,1000000
clippers,2240000,2.51,1.05,35.74,89.55,1000000
49ers news,27100,0.00,0,0,0.00,22200
lakers,2740000,2.51,1.05,17.24,43.20,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,673000,0.50,1.05,40.78,20.54,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,74000,0.00,0,0,0.00,49500
kobe bryant,1500000,2.51,1.05,14.53,36.40,823000
lil kim,673000,0.00,0,0,0.00,368000
justin bieber,37200000,0.50,1.05,405.75,204.52,9140000
shakira,13600000,2.50,1.05,7.21,18.05,823000
eminem,13600000,0.00,0,0,0.00,4090000
netflix,30400000,0.50,1.05,50859.93,"25,624.63",24900000
youtube videos,30400000,0.79,1.05,622.48,494.26,3350000
lady gaga,20400000,0.00,0,0,0.00,5000000
kesha,3350000,0.00,0,0,0.00,1220000
nicki minaj,11100000,0.50,1.05,15.19,7.65,5000000
grooveshark,9140000,0.00,0,0,0.00,2740000
transformers 3,7480000,0.00,0,0,0.00,1000000
mundial 2010,246000,0.00,0,0,0.00,3600
olympics,7480000,0.63,1.05,134.08,83.91,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,5000000,0.00,0,0,0.00,246000
randy moss,165000,0.00,0,0,0.00,135000
miami heat,1220000,2.51,1.05,30.94,77.52,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,550000,0.00,0,0,0.00,90500
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,1.02,1.05,12540.6,"12,807.20",16600000
iphone 4,37200000,1.02,1.05,3756.86,"3,817.06",7480000
nokia 5530,1830000,0.00,0,0,0.00,12100
htc evo 4g,450000,0.79,1.05,198.14,155.96,301000
nokia n900,550000,0.65,1.05,47.42,30.78,27100
blackberry apps,1220000,2.51,1.05,112.96,283.05,246000
duracell mygrid,12100,0.00,0,0,0.00,2900
트위터,368000,0.00,0,0,0.00,14800
otterbox,1220000,4.97,1.05,2257.94,"11,223.03",1000000
pdanet,450000,0.50,1.05,15.3,7.70,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.67,1.05,1234.48,825.47,5000000
jimmy johns,1500000,0.51,1.05,2183.17,"1,111.00",1500000
как жрать суши,135000,0.00,0,0,0.00,880
dominos pizza menu,165000,1.18,1.05,120.25,142.17,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,0.50,1.05,156,78.57,135000
applebees menu,201000,0.50,1.05,14.02,7.06,201000
rachel ray,1220000,0.00,0,0,0.00,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,58
world cup,13600000,0.00,0,0,0.00,2240000
bundeskanzleramt,40500,0.00,0,0,0.00,260
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.51,1.05,106.12,265.90,3350000
selena gomez,20400000,2.51,1.05,80.97,202.89,5000000
kim kardashian,13600000,2.51,1.05,5.35,13.41,5000000
miley cyrus,11100000,2.51,1.05,38.54,96.58,2240000
taylor lautner,2240000,2.51,1.05,4.05,10.14,673000
megan fox,5000000,0.00,0,0,0.00,1500000
robert pattinson,4090000,2.51,1.05,7.18,18.00,1000000
haiti,4090000,0.51,1.05,322.96,165.62,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,2.51,1.05,22.2,55.64,6120000
jörg kachelmann,22200,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,1.48,1.05,23.38,34.64,49500
oil spill,673000,2.50,1.05,97.65,244.60,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,1.26,1.05,10.05,12.62,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.50,1.05,6.39,3.22,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.58,1.05,43.18,25.21,823000
dr oz,2240000,0.55,1.05,702.45,387.06,1830000
aspergers,1830000,2.51,1.05,270.89,678.77,673000
mcdonalds nutrition,301000,0.50,1.05,259.54,130.72,246000
vitamin d deficiency,301000,2.51,1.05,122.59,307.18,201000
appendicitis symptoms,135000,2.51,1.05,26.78,67.09,90500
cholera,673000,2.51,1.05,41.92,105.05,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,2.66,1.05,488.91,"1,301.86",165000
donate to haiti,4400,1.77,1.05,9.87,17.47,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.23,1.05,8.31,1.88,4400
doctors without borders,201000,0.50,1.05,111.94,56.38,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,201000,2.51,1.05,36.9,92.45,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1.05,4.07,2.05,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.50,1.05,152.99,77.06,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.50,1.05,10.33,5.20,2740000
national city bank,165000,0.00,0,0,0.00,135000
chatroulette,20400000,0.53,1.05,75.21,39.81,2240000
friv,68000000,0.50,1.05,7.14,3.60,1500000
myxer,550000,0.00,0,0,0.00,550000
twitter,151000000,0.52,1.05,879.56,455.05,30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.01,1.05,263.61,"1,319.35",338000000
insurance,55600000,4.59,1.05,13697.37,"62,912.28",24900000
loans,20400000,7.04,1.05,9729.3,"68,461.21",11100000
mortgage,16600000,2.42,1.05,5934.39,"14,353.93",11100000
attorney,16600000,1.91,1.05,5646.15,"10,782.81",11100000
credit,101000000,3.94,1.05,1739.77,"6,858.92",37200000
lawyer,13600000,1.52,1.05,2830.97,"4,304.29",7480000
donate,2740000,1.04,1.05,526.97,545.64,1220000
degree,16600000,2.64,1.05,158.07,417.77,9140000
hosting,11100000,13.85,1.06,1751.93,"24,264.47",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,368000,7.14,1.05,521.72,"3,724.66",246000
trading,20400000,1.77,1.05,1256.54,"2,229.02",6120000
software,151000000,2.51,1.05,19.09,47.83,24900000
recovery,20400000,2.59,1.05,176.38,456.65,7480000
transfer,45500000,2.51,1.05,5.09,12.76,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,2.51,1.05,54.87,137.48,24900000
rehab,5000000,1.95,1.05,1725.64,"3,372.73",2740000
treatment,37200000,2.57,1.05,193.33,496.43,16600000
cord blood,135000,8.32,1.05,307.12,"2,555.15",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,8.35,1.05,277.9,"2,321.43",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,6.95,1.05,11.13,77.33,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.50,1.05,4.02,2.02,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,6.36,1.05,11.85,75.41,1900
mesothelioma symptoms,8100,12.40,1.05,130.48,"1,618.22",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.50,1.05,25.95,13.07,27100
at t wireless,673000,1.35,1.05,30.05,40.55,368000
home equity loan,165000,2.03,1.05,217.25,441.22,135000
mcsa boot camp,320,0.91,1.05,8.75,7.99,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,5.79,1.05,3541.64,"20,500.72",83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,6.04,1.05,935.26,"5,647.60",135000
buy gift card,201000,1.00,1.05,78.51,78.35,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,8.15,1.05,10.72,87.41,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.50,1.05,8.89,4.48,22200
federal criminal defense attorney,2400,7.49,1.05,34.52,258.59,2400
laser hair removal manhattan,880,0.00,0,0,0.00,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,0.00,0,0,0.00,3600
at and t cell phones,90500,2.10,1.05,10.74,22.59,74000
refinance with bad credit,27100,1.14,1.05,10.84,12.36,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,4.58,1.05,27.91,127.93,880
primary pulmonary hypertension,5400,2.51,1.05,8.4,21.04,2900
miami personal injury attorney,5400,5.94,1.05,15.15,90.02,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,6.74,1.05,1328.03,"8,954.45",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,1.86,1.05,10.48,19.54,320
lemon law,135000,7.93,1.05,188.97,"1,498.42",110000
google adsense,1220000,0.50,1.05,329.17,165.78,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.93,1.05,14.44,13.41,2900
employee leasing,14800,1.32,1.05,22.62,29.76,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.20,1.05,21.05,4.24,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,2.10,1.05,4.55,9.54,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,2.10,1.05,227,476.54,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,0.00,0,0,0.00,4400
consolidate student loans,49500,0.97,1.05,61.2,59.62,49500
home equity loans,135000,4.66,1.05,289.05,"1,348.30",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,0.00,0,0,0.00,12100
home equity loan rates,22200,2.97,1.05,79.52,235.87,18100
auto insurance quotes,201000,9.43,1.05,6775.29,"63,914.96",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.00,0,0,0.00,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,4.95,1.05,20.92,103.49,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.61,1.05,5.9,3.60,2400
refinancing with bad credit,22200,1.21,1.05,4.42,5.35,14800
home equity line of credit rates,9900,14.81,1.05,8.86,131.24,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,13.66,1.05,24.65,336.82,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.56,1.05,22.86,12.73,720
refinance poor credit,3600,1.42,1.05,36.39,51.71,2900
equity loans,165000,3.77,1.05,81.38,307.18,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,2.14,1.05,64.08,137.10,60500
secured loans,90500,0.00,0,0,0.00,40500
criminal lawyer new york,8100,12.08,1.05,3.84,46.44,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,6.74,1.05,11.24,75.71,8100
los angeles dui lawyer,8100,0.00,0,0,0.00,8100
att prepaid,135000,4.35,1.05,105.31,458.08,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,5.01,1.05,56.78,284.22,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,4.21,1.05,9.85,41.50,4400
michigan personal injury,5400,0.57,1.05,11.19,6.41,4400
automobile law lemon,5400,0.64,1.05,10.21,6.49,5400
cheap insurance life term,8100,5.97,1.05,40.18,239.95,5400
home loans refinancing,12100,1.25,1.05,36.44,45.71,8100
consolidate college loans,880,0.90,1.05,9.92,8.93,720
cheap life insurance,27100,22.50,1.05,365.53,"8,224.54",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.46,1.05,20.42,29.76,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,4.04,1.05,479.94,"1,939.34",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,2.67,1.05,31.81,84.89,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,2.79,1.05,42.9,119.52,33100
adsense,4090000,0.50,1.05,996.04,501.64,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.00,0,0,0.00,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.64,1.05,8.8,5.59,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,3600
san diego criminal attorney,6600,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
