Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.62,1,498.5,311.56,165000
donate to haiti,4400,1.71,1,6.38,10.94,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.83,1,7.22,6.01,4400
doctors without borders,201000,0.16,1,131.59,21.71,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.50,1,3.74,1.88,49500
swine flu,201000,0.52,1,76.86,39.83,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,3.55,1.79,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.20,1,244.57,49.57,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.50,1,3.54,1.78,2740000
national city bank,165000,0.52,1,5.32,2.78,135000
chatroulette,20400000,0.24,1,156.07,36.83,2240000
friv,68000000,0.00,0,0,0.00,1500000
myxer,550000,0.00,0,0,0.00,550000
twitter,151000000,2.51,1,1951.63,"4,895.96",30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1,606.36,"3,034.31",338000000
insurance,55600000,3.80,1,14299.74,"54,368.87",24900000
loans,20400000,9.60,1,10054.4,"96,473.69",11100000
mortgage,16600000,2.19,1,5643.89,"12,344.61",11100000
attorney,16600000,0.94,1,4597.19,"4,335.98",11100000
credit,101000000,2.44,1,1964.95,"4,794.66",37200000
lawyer,13600000,1.51,1,2376.52,"3,586.38",7480000
donate,2740000,3.03,1,621.44,"1,883.88",1220000
degree,16600000,2.64,1,244.88,645.73,9140000
hosting,11100000,7.87,1.02,1532.18,"12,051.90",2740000
claim,7480000,0.50,1,8.52,4.29,3350000
conference call,368000,5.24,1,615.57,"3,227.19",246000
trading,20400000,1.57,1,1136.21,"1,781.95",6120000
software,151000000,2.51,1,126.26,317.03,24900000
recovery,20400000,2.54,1,183.07,465.63,7480000
transfer,45500000,0.52,1,68.69,35.89,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,3.43,1,95.68,328.03,24900000
rehab,5000000,1.41,1,2243.2,"3,172.28",2740000
treatment,37200000,1.86,1,281.73,524.78,16600000
cord blood,135000,17.99,1,155.71,"2,801.74",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,18.59,1,9.41,174.85,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,7.79,1,147.92,"1,152.32",22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,7.46,1,19.32,144.15,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,0.00,0,0,0.00,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.50,1,11.79,5.95,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,10.79,1,96.7,"1,043.11",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.03,1,26.33,0.83,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.21,1,42.76,8.77,27100
at t wireless,673000,1.06,1,76.17,80.69,368000
home equity loan,165000,4.06,1,417.81,"1,694.91",135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,5.63,1,7.48,42.16,14800
at and t,277000000,11.04,1,3438.13,"37,951.20",83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1600
mesothelioma,246000,6.10,1,819.03,"4,998.72",135000
buy gift card,201000,14.76,1,43.83,647.10,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.00,0,0,0.00,22200
federal criminal defense attorney,2400,7.03,1,8.39,59.03,2400
laser hair removal manhattan,880,0.00,0,0,0.00,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,4400,0.98,1,4.62,4.51,3600
at and t cell phones,90500,1.54,1,8.67,13.33,74000
refinance with bad credit,27100,2.30,1,7.42,17.07,22200
malignant mesothelioma,6600,1.10,1,11.54,12.72,2900
lease management software,1600,1.64,1,13.13,21.54,880
primary pulmonary hypertension,5400,1.03,1,23,23.66,2900
miami personal injury attorney,5400,15.78,1,16.3,257.25,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,10.31,1,1503.51,"15,500.15",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,4.06,1,243.18,988.24,110000
google adsense,1220000,0.50,1,362.13,182.58,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.00,0,0,0.00,2900
employee leasing,14800,2.59,1,35.01,90.61,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,1.68,1,10.83,18.16,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.63,1,21.35,13.45,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.51,1,241.31,365.07,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,26.77,1,18.22,487.82,4400
consolidate student loans,49500,1.18,1,151.14,178.14,49500
home equity loans,135000,6.50,1,205.93,"1,339.54",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,32.51,1,8.79,285.95,12100
home equity loan rates,22200,3.18,1,92.59,294.09,18100
auto insurance quotes,201000,10.35,1,5316.12,"55,007.93",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,7.95,1,7.46,59.34,22200
administration lease software,590,0.72,1,6.29,4.52,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,1.38,1,22.57,31.18,33100
auto century insurance,9900,1.75,1,10.09,17.62,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,3.76,1,28.06,105.62,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,3.62,1,33.96,122.78,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,11.15,1,57.7,643.18,6600
pay per click affiliate,8100,14.89,1,6.92,103.05,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.20,1,4.11,0.83,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,1.76,1,41.47,73.03,135000
student loan consolidate,49500,0.00,0,0,0.00,49500
consolidate loans,74000,3.06,1,10.09,30.83,60500
secured loans,90500,4.41,1,15.55,68.49,40500
criminal lawyer new york,8100,1.24,1,3.72,4.59,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,7.56,1,18.01,136.11,8100
los angeles dui lawyer,8100,2.43,1,17.54,42.56,8100
att prepaid,135000,0.66,1,43.96,28.93,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,5.98,1,27.44,164.00,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,8.75,1,8.54,74.73,4400
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,5.27,1,6.38,33.61,5400
cheap insurance life term,8100,1.96,1,41.33,81.17,5400
home loans refinancing,12100,2.49,1,39.81,99.12,8100
consolidate college loans,880,1.79,1,6.8,12.18,720
cheap life insurance,27100,21.89,1,369.83,"8,096.15",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.22,1,31.24,38.00,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,4.17,1,388.24,"1,619.05",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,1.83,1,15.85,29.07,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.67,1,3.85,2.60,550000
criminal defense attorney los angeles,6600,2.16,1,8.73,18.81,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,3.10,1,64.97,201.07,33100
adsense,4090000,0.23,1,817.36,186.50,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.91,1,29.57,27.01,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,0.00,0,0,0.00,3600
san diego criminal attorney,6600,3.54,1,9.66,34.15,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,9900,0.00,0,0,0.00,8100
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,21.45,1,324.48,"6,960.86",110000
cheap insurance medical,12100,1.52,1,46.47,70.53,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,18100
low cost term life insurance,1600,18.79,1,87.59,"1,645.91",1000
home refinance loans,22200,4.71,1,4.21,19.85,14800
eloan,27100,0.33,1,10.17,3.40,14800
life insurance quote,165000,7.15,1,823.51,"5,890.41",90500
cheap life assurance,27100,0.00,0,0,0.00,14800
anti spam exchange,9900,0.00,0,0,0.00,2900
