Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
grooveshark,9140000,2.50,1.05,26.9,67.34,2240000
transformers 3,7480000,0.50,1.05,3.96,2.00,1000000
mundial 2010,246000,0.00,0,0,0.00,2900
olympics,7480000,3.16,1.05,124.41,392.56,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,4090000,0.00,0,0,0.00,201000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,2.50,1.05,48.08,120.37,823000
mourinho,1000000,0.00,0,0,0.00,49500
wayne rooney,550000,0.00,0,0,0.00,74000
cricket live score,2240000,0.00,0,0,0.00,40500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.80,1.05,7969.93,"6,351.83",16600000
iphone 4,37200000,0.83,1.05,6301.66,"5,207.45",7480000
nokia 5530,1500000,0.00,0,0,0.00,9900
htc evo 4g,450000,1.13,1.05,297.71,336.58,301000
nokia n900,550000,0.89,1.05,45.8,40.79,22200
blackberry apps,1220000,2.50,1.05,52.99,132.67,201000
duracell mygrid,8100,0.00,0,0,0.00,2400
트위터,368000,0.00,0,0,0.00,14800
otterbox,1500000,0.85,1.05,1704.08,"1,445.51",1000000
pdanet,450000,0.00,0,0,0.00,201000
masterchef,2740000,0.50,1.05,2.87,1.45,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.55,1.05,1136.05,626.93,4090000
jimmy johns,1500000,0.51,1.05,2822.54,"1,433.55",1500000
как жрать суши,49500,0.00,0,0,0.00,210
dominos pizza menu,165000,0.78,1.05,254.06,198.97,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,2.50,1.05,102.26,256.04,135000
applebees menu,201000,0.56,1.05,25.92,14.39,201000
rachel ray,1000000,2.50,1.05,8.31,20.82,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,73
world cup,11100000,2.50,1.05,26.83,67.17,1830000
bundeskanzleramt,33100,0.00,0,0,0.00,320
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,2.50,1.05,3.04,7.61,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,1000000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,550000,0.00,0,0,0.00,49500
katy perry,13600000,0.00,0,0,0.00,2740000
selena gomez,20400000,2.50,1.05,3.99,10.00,4090000
kim kardashian,13600000,2.50,1.05,50.49,126.43,5000000
miley cyrus,9140000,2.50,1.05,12.81,32.07,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1220000
robert pattinson,4090000,2.50,1.05,390.21,976.95,1000000
haiti,4090000,0.53,1.05,322.37,169.26,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,9140000,2.50,1.05,17.57,43.98,5000000
jörg kachelmann,18100,0.00,0,0,0.00,170
menowin fröhlich,40500,0.00,0,0,0.00,110
mobile technology,165000,0.63,1.05,44.23,27.95,49500
oil spill,673000,2.50,1.05,33.55,84.00,368000
vancouver 2010,110000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,73
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,91
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,18100
منتزه يلوستون الوطني,260,0.00,0,0,0.00,91
energia solare,40500,0.00,0,0,0.00,170
dubai tours,60500,0.26,1.05,6.93,1.77,4400
hcg diet,823000,1.13,1.05,17.64,19.98,673000
dr oz,2740000,0.58,1.05,1146.28,668.76,1830000
aspergers,1830000,2.50,1.05,158.03,395.65,673000
mcdonalds nutrition,301000,0.52,1.05,290.77,150.86,246000
vitamin d deficiency,301000,2.50,1.05,173.77,435.07,201000
appendicitis symptoms,135000,2.50,1.05,68.11,170.53,90500
cholera,550000,2.50,1.05,70.74,177.12,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,91
whooping cough,301000,2.59,1.05,576.35,"1,492.01",165000
donate to haiti,2900,0.00,0,0,0.00,1600
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,6600,0.00,0,0,0.00,2900
doctors without borders,201000,1.13,1.05,24.46,27.62,74000
download to donate,9900,0.00,0,0,0.00,1000
red cross canada,27100,0.00,0,0,0.00,880
blood donation restrictions,3600,0.00,0,0,0.00,2400
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,880
csl plasma,49500,0.50,1.05,7.61,3.84,49500
swine flu,201000,2.50,1.05,13.84,34.64,60500
wamu,246000,0.00,0,0,0.00,135000
new moon,1220000,0.00,0,0,0.00,368000
mininova,673000,0.00,0,0,0.00,74000
susan boyle,673000,0.50,1.05,3.82,1.93,165000
slumdog millionaire,450000,0.00,0,0,0.00,74000
circuit city,368000,0.53,1.05,191.24,101.19,246000
myspace layouts,135000,0.00,0,0,0.00,90500
michael jackson,13600000,0.50,1.05,3.7,1.86,2740000
national city bank,165000,0.76,1.05,8.8,6.70,135000
chatroulette,20400000,0.50,1.05,75.02,37.85,2240000
friv,83100000,0.50,1.05,3.28,1.66,1830000
myxer,550000,2.50,1.05,12.11,30.33,450000
twitter,185000000,0.52,1.05,103.88,54.06,30400000
gamezer,16600000,2.50,1.05,3.77,9.44,301000
facebook,3760000000,5.03,1.05,6161.29,"30,977.28",338000000
insurance,55600000,2.90,1.05,12059.19,"34,940.29",24900000
loans,20400000,5.88,1.05,11411.38,"67,065.95",11100000
mortgage,16600000,1.92,1.05,6941.1,"13,310.35",11100000
attorney,13600000,1.21,1.05,3994.33,"4,813.49",11100000
credit,101000000,9.75,1.05,348.11,"3,394.83",37200000
lawyer,11100000,1.13,1.05,3659.05,"4,140.86",7480000
donate,2740000,1.30,1.05,749.07,975.83,1220000
degree,16600000,2.66,1.05,155.08,412.97,7480000
hosting,11100000,7.11,1.05,1653.36,"11,751.66",2240000
claim,7480000,0.62,1.05,19.41,12.13,3350000
conference call,368000,8.82,1.05,530.81,"4,681.99",201000
trading,20400000,0.97,1.05,680.88,662.83,5000000
software,151000000,2.50,1.05,52.66,131.85,24900000
recovery,20400000,2.59,1.05,228.73,592.92,6120000
transfer,45500000,2.50,1.05,9.49,23.77,11100000
gas electricity,368000,0.00,0,0,0.00,135000
classes,68000000,2.61,1.05,129,336.12,24900000
rehab,5000000,1.35,1.05,3250.87,"4,380.38",2740000
treatment,37200000,0.00,0,0,0.00,16600000
cord blood,135000,18.76,1.05,271.12,"5,087.23",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,5400,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1000,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,1900
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.36,1.05,18.74,6.75,22200
yahoo web hosting,33100,4.61,1.05,29.82,137.35,22200
hair laser removal virginia,3600,0.00,0,0,0.00,2900
peritoneal mesothelioma,5400,4.58,1.05,20.12,92.08,2900
ca lemon law,6600,1.09,1.05,9.31,10.11,6600
best buy gift card,49500,0.50,1.05,3.21,1.62,49500
adverse credit remortgage,880,0.00,0,0,0.00,320
mesothelioma information,1900,2.50,1.05,13.24,33.15,1000
law lemon ohio,2900,3.76,1.05,8.28,31.15,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1600,0.00,0,0,0.00,1300
illinois law lemon,1900,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,8.05,1.05,171.51,"1,380.62",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.15,1.05,8.02,1.23,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.50,1.05,39.84,20.10,27100
at t wireless,673000,1.01,1.05,30.9,31.09,301000
home equity loan,135000,2.99,1.05,352.68,"1,054.12",135000
mcsa boot camp,260,2.75,1.05,6.81,18.72,140
anti spam appliance,1600,0.00,0,0,0.00,480
adverse remortgage,1300,0.00,0,0,0.00,480
chicago hair laser removal,2400,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,5.01,1.05,3873.38,"19,423.05",68000000
laser hair removal maryland,1600,2.57,1.05,9.6,24.70,1600
mesothelioma,246000,5.05,1.05,998.28,"5,041.73",135000
buy gift card,201000,1.93,1.05,99.08,191.58,165000
mesotheloma,480,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,4.43,1.05,9.25,41.02,8100
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,480,0.00,0,0,0.00,260
orlando criminal attorney,3600,3.31,1.05,21.43,70.91,2900
uk homeowner loans,480,0.00,0,0,0.00,110
vioxx lawsuit,1900,0.00,0,0,0.00,1300
compare life assurance,18100,1.65,1.05,8.39,13.88,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,40500,0.90,1.05,8.8,7.92,18100
federal criminal defense attorney,2400,2.76,1.05,24.23,66.78,2400
laser hair removal manhattan,880,12.29,1.05,18.24,224.23,590
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,91,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,3600,1.20,1.05,7.28,8.74,2900
at and t cell phones,90500,0.00,0,0,0.00,60500
refinance with bad credit,27100,0.00,0,0,0.00,18100
malignant mesothelioma,6600,18.21,1.05,28.87,525.83,2900
lease management software,1600,1.15,1.05,8.67,9.97,880
primary pulmonary hypertension,5400,2.50,1.05,12.29,30.76,2900
miami personal injury attorney,5400,0.00,0,0,0.00,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,4.91,1.05,1635.84,"8,030.17",90500
egg credit,12100,0.00,0,0,0.00,880
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,15.18,1.05,127.5,"1,935.71",110000
google adsense,1220000,0.50,1.05,317.34,160.12,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,1.86,1.05,18.59,34.56,2900
employee leasing,14800,0.77,1.05,58.08,44.54,9900
student loan consolidation center,210,2.27,1.05,9.7,22.00,91
buyer mortgage note,1300,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,27.06,1.05,7.73,209.25,5400
city hair laser new removal york,880,0.00,0,0,0.00,720
att wireless com,3600,0.20,1.05,9.52,1.95,3600
san diego dui lawyer,4400,16.16,1.05,8.37,135.19,3600
indiana law lemon,1300,0.00,0,0,0.00,1300
law lemon michigan,1900,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,2.21,1.05,8.93,19.74,2400
action class lawsuit vioxx,480,0.00,0,0,0.00,260
term life assurance,165000,1.26,1.05,8.22,10.35,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.37,1.05,204.81,280.65,27100
mortgage rates refinancing,22200,17.03,1.05,16.34,278.42,18100
attorney law lemon,4400,0.00,0,0,0.00,4400
consolidate student loans,60500,1.64,1.05,149.4,244.60,49500
home equity loans,135000,3.76,1.05,65.25,245.26,110000
mesothilioma,720,4.85,1.05,8.15,39.53,390
new york personal injury lawyer,14800,0.00,0,0,0.00,12100
home equity loan rates,22200,4.94,1.05,145.38,717.54,18100
auto insurance quotes,201000,9.27,1.05,6561.64,"60,828.21",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,5.54,1.05,8.82,48.88,3600
equity loan rates,22200,7.11,1.05,6.48,46.05,22200
administration lease software,480,1.33,1.05,19.9,26.53,320
egg credit card,9900,0.00,0,0,0.00,390
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,1900,0.00,0,0,0.00,720
mesothelioma prognosis,2900,14.91,1.05,10.41,155.26,1900
second mortgages,49500,0.40,1.05,18.47,7.31,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,880,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,3.42,1.05,52.29,178.87,135000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,2900,9.63,1.05,10.11,97.30,2400
refinancing with bad credit,18100,4.49,1.05,30.94,138.80,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,6600,10.41,1.05,48,499.91,5400
pay per click affiliate,6600,0.00,0,0,0.00,2900
city hair new removal york,1300,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.58,1.05,85.79,49.98,720
refinance poor credit,3600,1.24,1.05,7.41,9.18,2900
equity loans,165000,0.92,1.05,33.51,30.99,135000
student loan consolidate,49500,2.50,1.05,10.53,26.37,49500
consolidate loans,74000,2.76,1.05,81.47,224.54,60500
secured loans,90500,1.13,1.05,20.46,23.19,40500
criminal lawyer new york,8100,2.60,1.05,39.43,102.46,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,2.67,1.05,20.51,54.72,8100
los angeles dui lawyer,8100,0.00,0,0,0.00,6600
att prepaid,135000,0.87,1.05,81.5,70.56,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.76,1.05,7.78,5.92,2400
laser hair removal new york,12100,7.76,1.05,27.66,214.76,9900
comcast high speed,12100,13.99,1.05,6.9,96.55,12100
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,7.26,1.05,13.29,96.41,3600
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,6600,5.22,1.05,76.65,399.97,5400
home loans refinancing,12100,0.76,1.05,18.09,13.74,8100
consolidate college loans,720,0.00,0,0,0.00,590
cheap life insurance,27100,13.48,1.05,266.19,"3,588.83",18100
vioxx law suit,170,0.00,0,0,0.00,91
student loan refinance,14800,2.01,1.05,26.17,52.67,12100
car hire alicante spain,4400,0.00,0,0,0.00,480
tax attorney,110000,4.37,1.05,371.98,"1,624.51",90500
refinancing my home,1600,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,4.69,1.05,9.49,44.47,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,1.73,1.05,10.7,18.52,550000
criminal defense attorney los angeles,6600,2.93,1.05,8.37,24.47,6600
commodity online trading,5400,0.96,1.05,9.39,8.99,1900
home equity rates,40500,3.05,1.05,104.12,317.74,33100
adsense,4090000,0.50,1.05,823.19,415.35,823000
law lemon mass,1600,0.00,0,0,0.00,1300
equity home,368000,8.02,1.05,8.35,66.97,246000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,10.84,1.05,25.81,279.70,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,1.95,1.05,4.33,8.47,3600
san diego criminal attorney,6600,0.00,0,0,0.00,5400
injury lawyer new york,22200,0.00,0,0,0.00,18100
