Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
blu ray players,823000,0.40,1,48.24,19.10,450000
bluray players,823000,0.47,1,15.68,7.32,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.31,1,1.88,0.58,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,0.75,1,18.92,14.13,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.43,1,3.97,1.72,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.09,1,10.87,11.85,450000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,0.96,1,3.93,3.76,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.72,1,14.82,10.60,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.38,1,13.1,18.13,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,1.25,1,74.75,93.37,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.53,1,407.71,214.78,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.51,1,214.92,110.56,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.00,0,0,0.00,550000
snooki,1500000,0.55,1,17.54,9.58,1000000
clippers,2240000,0.50,1,9.92,5.00,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.55,1,166.03,91.75,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.54,1,23,12.49,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,22.13,11.15,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.50,1,9.62,4.85,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.50,1,25.42,12.81,11100000
shakira,16600000,0.50,1,11.54,5.81,1000000
eminem,16600000,0.30,1,24.08,7.31,4090000
netflix,24900000,0.20,1,48442.67,"9,731.17",24900000
youtube videos,30400000,0.35,1,288.69,100.63,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.50,1,2.3,1.15,1500000
nicki minaj,11100000,0.50,1,34.15,17.20,6120000
grooveshark,7480000,0.50,1,4.53,2.28,2740000
transformers 3,7480000,0.00,0,0,0.00,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.53,1,40.75,21.73,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.00,0,0,0.00,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,3.94,1.98,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.50,1,4.42,2.23,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.85,1,7334.36,"6,258.55",20400000
iphone 4,37200000,1.49,1,3009.17,"4,495.03",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,2.09,1,325.63,681.50,301000
nokia n900,673000,0.00,0,0,0.00,33100
blackberry apps,1500000,0.00,0,0,0.00,301000
duracell mygrid,60500,0.93,1,13.79,12.82,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,13.01,1,2899.13,"37,720.66",823000
pdanet,450000,0.50,1,74.06,37.30,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.39,1,550.08,213.24,5000000
jimmy johns,1500000,0.23,1,2244.19,511.21,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,2.79,1,45.09,125.61,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.51,1,112.46,56.87,135000
applebees menu,201000,0.32,1,85.13,27.56,201000
rachel ray,1220000,0.50,1,13.55,6.83,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,4.34,2.18,4090000
kim kardashian,13600000,0.51,1,434.25,221.00,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,6120000,0.00,0,0,0.00,1500000
robert pattinson,5000000,0.50,1,65.74,33.11,1000000
haiti,5000000,0.63,1,617.58,386.80,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.52,1,19.73,10.16,5000000
earthquake,13600000,0.59,1,31.46,18.43,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.63,1,38.42,24.38,49500
oil spill,823000,0.61,1,38.26,23.24,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,0.55,1,4.16,2.28,4400
hcg diet,1000000,0.55,1,636.15,352.44,823000
dr oz,2240000,0.42,1,65.6,27.52,1500000
aspergers,1830000,0.80,1,278.74,223.60,673000
mcdonalds nutrition,368000,0.25,1,233.56,59.52,301000
vitamin d deficiency,301000,1.00,1,192.04,191.14,201000
appendicitis symptoms,165000,0.50,1,6.97,3.51,90500
cholera,823000,0.50,1,24.3,12.24,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,0.65,1,457.93,298.24,201000
donate to haiti,6600,1.39,1,7.29,10.14,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,2.34,1,11.4,26.67,4400
doctors without borders,201000,0.19,1,94.88,18.18,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.00,0,0,0.00,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.24,1,4.62,1.09,40500
swine flu,450000,0.65,1,62.18,40.60,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.50,1,2.45,1.23,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.00,0,0,0.00,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.20,1,282.69,57.17,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,0.50,1,4.48,2.25,3350000
national city bank,165000,0.81,1,2.44,1.97,135000
chatroulette,20400000,0.26,1,70.85,18.40,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.82,1,18.09,14.87,673000
twitter,151000000,2.51,1,306.47,767.85,24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,48.92,244.79,338000000
insurance,68000000,7.50,1,13143.69,"98,605.10",30400000
loans,20400000,12.17,1.01,6753.46,"82,189.10",11100000
mortgage,16600000,3.11,1,4175.61,"12,969.67",11100000
attorney,16600000,1.43,1,2418.78,"3,450.47",13600000
credit,101000000,5.72,1,1075.24,"6,153.62",37200000
lawyer,13600000,1.99,1,1768.42,"3,512.27",9140000
donate,2740000,1.46,1,557.06,815.62,1220000
degree,16600000,2.71,1,988.85,"2,678.63",9140000
hosting,11100000,10.66,1.01,1405.4,"14,977.05",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,14.24,1,376.7,"5,363.40",246000
trading,20400000,1.70,1,440.85,749.18,6120000
software,151000000,2.53,1,67.78,171.60,30400000
recovery,20400000,2.72,1,159.65,434.97,7480000
transfer,45500000,0.00,0,0,0.00,13600000
gas electricity,450000,0.95,1,4.67,4.43,165000
classes,68000000,0.81,1,53.31,43.04,24900000
rehab,6120000,1.90,1,1571.1,"2,986.37",3350000
treatment,37200000,0.50,1,9.78,4.92,16600000
cord blood,135000,26.41,1,155.48,"4,106.74",74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,0.00,0,0,0.00,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.40,1,4.51,1.81,27100
yahoo web hosting,33100,56.21,1,55.35,"3,111.14",22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,31.89,1,9.27,295.58,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,0.00,0,0,0.00,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,5.20,1,8.57,44.58,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.00,0,0,0.00,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.20,1,4.63,0.93,27100
at t wireless,823000,0.43,1,30.18,12.93,368000
home equity loan,201000,3.59,1,135.56,487.20,165000
mcsa boot camp,480,2.37,1,3.86,9.14,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,13.45,1,3.96,53.29,18100
at and t,277000000,0.69,1,933.85,642.94,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,12.03,1,914.57,"10,999.19",135000
buy gift card,201000,1.81,1,8.89,16.11,135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,7.14,1,8.71,62.22,4400
canada personals yahoo,590,1.85,1,4.14,7.64,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,4.17,1,15.04,62.79,27100
federal criminal defense attorney,2900,15.89,1,4.2,66.79,1900
laser hair removal manhattan,1300,3.32,1,8.58,28.53,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,38.82,1,4.9,190.34,5400
hair removal chicago,4400,4.44,1,9.15,40.63,3600
at and t cell phones,110000,2.15,1,4.48,9.63,74000
refinance with bad credit,33100,2.56,1,11.72,29.99,27100
malignant mesothelioma,8100,37.50,1,14.03,526.00,3600
lease management software,1900,11.69,1,13.01,152.13,880
primary pulmonary hypertension,6600,0.62,1,22.74,14.17,3600
miami personal injury attorney,6600,64.28,1,10.83,695.94,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,15.44,1.02,482.83,"7,453.74",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,12.39,1,184.17,"2,281.61",135000
google adsense,1220000,0.50,1,356.39,179.50,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,0.00,0,0,0.00,4400
employee leasing,14800,3.07,1,28.38,87.08,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,1.17,1,9.77,11.43,9900
symptoms of mesothelioma,9900,12.60,1,22.46,282.89,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.45,1,20.38,9.22,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,8.56,1,4.76,40.75,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,6.29,1,13.92,87.53,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,10.32,1,3.48,35.91,165000
e loan,90500,0.71,1,4.32,3.07,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,1.94,1,188.54,365.83,33100
mortgage rates refinancing,22200,9.86,1,4.06,40.08,18100
attorney law lemon,6600,0.00,0,0,0.00,5400
consolidate student loans,60500,1.92,1,108.4,208.45,49500
home equity loans,165000,3.44,1,77.02,264.91,135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,9.94,1,9.1,90.39,18100
home equity loan rates,27100,3.70,1,100.67,372.35,22200
auto insurance quotes,201000,17.14,1,4668.06,"80,014.04",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,2.52,1,3.53,8.92,27100
administration lease software,720,9.36,1,7.67,71.76,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,2.85,1,9.35,26.61,880
mesothelioma prognosis,3600,104.13,1,4.52,471.08,2400
second mortgages,60500,0.00,0,0,0.00,40500
auto century insurance,9900,3.85,1,5.43,20.88,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,1.73,1,29.29,50.59,165000
personal injury attorney colorado,6600,26.74,1,4.98,133.20,5400
accident lawyer michigan,3600,3.20,1,5.37,17.21,2400
refinancing with bad credit,27100,1.33,1,6.29,8.33,22200
home equity line of credit rates,12100,7.78,1,3.8,29.59,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,20.27,1,74,"1,499.99",8100
pay per click affiliate,9900,4.25,1,7.88,33.49,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,1.07,1,19.47,20.88,720
refinance poor credit,5400,1.66,1,7.83,13.01,4400
equity loans,201000,4.38,1,45.25,198.20,165000
student loan consolidate,60500,3.00,1,10.83,32.46,49500
consolidate loans,74000,7.85,1,35.11,275.80,74000
secured loans,110000,6.34,1,25.75,163.17,49500
criminal lawyer new york,9900,14.14,1,8.23,116.38,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,9.60,1,19.01,182.53,9900
los angeles dui lawyer,9900,9.38,1,9.95,93.25,8100
att prepaid,135000,1.52,1,158.99,241.28,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,9.81,1,29.98,294.16,12100
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,4.63,1,9.96,46.18,5400
michigan personal injury,8100,0.00,0,0,0.00,5400
automobile law lemon,6600,0.00,0,0,0.00,5400
cheap insurance life term,9900,16.44,1,67.28,"1,105.89",6600
home loans refinancing,22200,5.12,1,12.04,61.62,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,31.98,1,166.16,"5,314.53",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,7.45,1,26.03,193.91,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,5.01,1,280.15,"1,404.19",110000
refinancing my home,1900,0.41,1,4.15,1.71,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,0.00,0,0,0.00,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.62,1,2.08,1.29,673000
criminal defense attorney los angeles,8100,7.43,1,9.4,69.90,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,1.74,1,22.69,39.57,40500
adsense,4090000,0.49,1,874.09,430.74,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,2.16,1,9.32,20.12,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.34,1,4.66,1.56,-
home line of credit,301000,5.36,1,11.82,63.38,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,8.06,1,20.38,164.22,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,3.49,1,3.9,13.61,2400
health insurance temporary,12100,0.00,0,0,0.00,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,24.52,1,330.94,"8,116.06",110000
cheap insurance medical,14800,9.79,1,31.04,304.00,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,0.00,0,0,0.00,1300
home refinance loans,33100,31.36,1,14.55,456.15,22200
eloan,27100,0.00,0,0,0.00,18100
life insurance quote,201000,17.02,1,454.88,"7,743.51",110000
