Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
insurance,55600000,4.05,1,11274.61,"45,665.06",24900000
loans,20400000,10.28,1,8065.51,"82,892.31",11100000
mortgage,16600000,2.27,1,6199.7,"14,080.97",11100000
attorney,16600000,0.96,1,5069.16,"4,869.01",11100000
credit,101000000,3.20,1,2300.59,"7,361.31",37200000
lawyer,13600000,1.12,1,1862.94,"2,089.28",7480000
donate,2740000,0.94,1,584.54,549.99,1220000
degree,16600000,2.57,1,274.02,703.55,9140000
hosting,11100000,3.98,1.02,1492.12,"5,932.92",2740000
claim,7480000,0.50,1,9.74,4.92,3350000
conference call,368000,7.18,1,513.23,"3,684.94",246000
trading,20400000,1.26,1,1086.16,"1,372.08",6120000
software,151000000,2.57,1,98,251.62,24900000
recovery,20400000,2.60,1,244.56,635.09,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,4.68,1,72.59,339.58,24900000
rehab,5000000,1.55,1,2129.96,"3,306.98",2740000
treatment,37200000,1.51,1,717.54,"1,086.38",16600000
cord blood,135000,9.31,1,150.3,"1,400.01",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,2.74,1,82.3,225.46,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,1.94,1,15,29.16,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,8.82,1,95.66,843.62,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.03,1,28.41,0.90,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.50,1,59.8,30.19,27100
at t wireless,673000,0.39,1,20.78,8.05,368000
home equity loan,165000,3.91,1,145.83,570.89,135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,11.72,1,3444.56,"40,378.84",83100000
laser hair removal maryland,1900,3.22,1,4.17,13.42,1600
mesothelioma,246000,7.84,1,801.87,"6,290.67",135000
buy gift card,201000,3.06,1,116.98,357.70,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,17.27,1,7.85,135.64,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.00,0,0,0.00,22200
federal criminal defense attorney,2400,0.00,0,0,0.00,2400
laser hair removal manhattan,880,2.56,1,9.88,25.26,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,6.44,1,18.13,116.82,4400
hair removal chicago,4400,1.00,1,5.28,5.26,3600
at and t cell phones,90500,1.58,1,9.85,15.61,74000
refinance with bad credit,27100,1.17,1,10.17,11.94,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,5.51,1,14.67,80.81,880
primary pulmonary hypertension,5400,1.38,1,12.94,17.80,2900
miami personal injury attorney,5400,0.00,0,0,0.00,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,11.27,1,1229.77,"13,860.10",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,8.76,1,189.59,"1,660.00",110000
google adsense,1220000,0.50,1,423.29,213.69,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.00,0,0,0.00,2900
employee leasing,14800,3.45,1,27.18,93.79,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.43,1,12.28,5.27,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.63,1,221.51,361.56,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,19.70,1,31.24,615.39,4400
consolidate student loans,49500,1.74,1,120.31,209.68,49500
home equity loans,135000,7.53,1,371.49,"2,796.55",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,33.19,1,10.08,334.57,12100
home equity loan rates,22200,2.42,1,61.81,149.42,18100
auto insurance quotes,201000,10.98,1,5327.38,"58,497.89",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.92,1,17.87,16.41,33100
auto century insurance,9900,1.78,1,11.59,20.62,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,2.81,1,31.76,89.10,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,5.76,1,21.92,126.21,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,8.01,1,12.89,103.18,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.00,0,0,0.00,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,5.26,1,50.88,267.47,135000
student loan consolidate,49500,1.78,1,9.74,17.33,49500
consolidate loans,74000,0.58,1,24.41,14.20,60500
secured loans,90500,4.84,1,16.5,79.87,40500
criminal lawyer new york,8100,1.27,1,4.23,5.37,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,6.96,1,41.8,291.00,8100
los angeles dui lawyer,8100,2.86,1,11.02,31.51,8100
att prepaid,135000,0.60,1,62.07,37.40,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,5.41,1,47.29,255.79,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.00,0,0,0.00,4400
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,3.34,1,27.73,92.72,5400
home loans refinancing,12100,2.49,1,21.71,54.00,8100
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,27100,22.47,1,373.54,"8,391.81",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.83,1,20.05,36.62,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,5.15,1,352.36,"1,813.87",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,3.21,1,84.66,271.40,33100
adsense,4090000,0.23,1,812.06,187.50,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,0.99,1,8.18,8.11,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,1.12,1,7.15,7.98,3600
san diego criminal attorney,6600,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,9900,7.00,1,20.94,146.62,8100
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,21.08,1,284.85,"6,003.73",110000
cheap insurance medical,12100,4.91,1,64.99,319.21,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,18100
low cost term life insurance,1600,23.07,1,47.58,"1,097.66",1000
home refinance loans,22200,40.55,1,2.16,87.74,14800
eloan,27100,0.00,0,0,0.00,14800
life insurance quote,165000,5.55,1,814.38,"4,523.62",90500
cheap life assurance,27100,0.00,0,0,0.00,14800
anti spam exchange,9900,0.00,0,0,0.00,2900
credit equity home line,110000,1.06,1,32.66,34.70,90500
