Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,673000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1,56.03,140.18,3350000
selena gomez,20400000,0.50,1,15.77,7.95,5000000
kim kardashian,13600000,0.00,0,0,0.00,5000000
miley cyrus,11100000,0.00,0,0,0.00,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1500000
robert pattinson,4090000,0.50,1,8.02,4.04,1000000
haiti,4090000,0.54,1,409.76,221.94,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,13600000,0.51,1,103.28,52.26,6120000
jörg kachelmann,22200,0.00,0,0,0.00,170
menowin fröhlich,49500,0.00,0,0,0.00,110
mobile technology,165000,1.86,1,49.42,92.04,49500
oil spill,673000,0.58,1,58.15,33.53,450000
vancouver 2010,135000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,58
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,73
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,260,0.00,0,0,0.00,73
energia solare,49500,0.00,0,0,0.00,170
dubai tours,60500,0.00,0,0,0.00,4400
hcg diet,1000000,0.53,1,46.89,24.92,823000
dr oz,2240000,0.65,1,595.69,384.32,1830000
aspergers,1830000,0.69,1,318.42,218.99,673000
mcdonalds nutrition,301000,0.21,1,92.91,19.62,246000
vitamin d deficiency,301000,0.60,1,170.49,102.98,201000
appendicitis symptoms,135000,0.50,1,4.8,2.42,90500
cholera,673000,0.50,1,8.86,4.46,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,73
whooping cough,301000,0.65,1,437.71,284.56,165000
donate to haiti,4400,0.00,0,0,0.00,2400
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,9900,0.86,1,8.14,7.03,4400
doctors without borders,201000,0.15,1,93.74,14.18,90500
download to donate,12100,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,3600,0.00,0,0,0.00,2900
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,49500
swine flu,201000,0.59,1,40.26,23.69,74000
wamu,246000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,368000
mininova,823000,0.00,0,0,0.00,74000
susan boyle,673000,0.00,0,0,0.00,165000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,368000,0.21,1,294.14,61.39,246000
myspace layouts,165000,0.00,0,0,0.00,110000
michael jackson,13600000,0.00,0,0,0.00,2740000
national city bank,165000,0.51,1,21.46,11.04,135000
chatroulette,20400000,0.27,1,174.75,46.91,2240000
friv,68000000,0.20,1,2.65,0.53,1500000
myxer,550000,0.50,1,4.36,2.20,550000
twitter,151000000,2.51,1,801.41,"2,009.89",30400000
gamezer,16600000,0.00,0,0,0.00,246000
facebook,3760000000,5.00,1,159.67,799.03,338000000
insurance,55600000,4.09,1,11196.07,"45,758.78",24900000
loans,20400000,9.90,1,8361.94,"82,762.81",11100000
mortgage,16600000,2.31,1,6087.81,"14,039.88",11100000
attorney,16600000,0.97,1,5003.69,"4,867.52",11100000
credit,101000000,3.17,1,2320.78,"7,346.16",37200000
lawyer,13600000,1.14,1,1827.71,"2,081.01",7480000
donate,2740000,0.95,1,575.72,547.50,1220000
degree,16600000,2.57,1,266.98,686.03,9140000
hosting,11100000,3.89,1.02,1507.8,"5,860.86",2740000
claim,7480000,0.50,1,9.63,4.85,3350000
conference call,368000,7.17,1,513.21,"3,679.96",246000
trading,20400000,1.26,1,1084.33,"1,370.79",6120000
software,151000000,2.57,1,94.91,244.32,24900000
recovery,20400000,2.61,1,237.7,619.51,7480000
transfer,45500000,0.00,0,0,0.00,11100000
gas electricity,368000,0.00,0,0,0.00,165000
classes,68000000,4.76,1,71.29,339.66,24900000
rehab,5000000,1.57,1,2097.55,"3,299.34",2740000
treatment,37200000,1.54,1,702.41,"1,085.14",16600000
cord blood,135000,9.24,1,151.26,"1,397.51",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,6600,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1300,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,22200
yahoo web hosting,33100,2.75,1,81.83,225.22,22200
hair laser removal virginia,3600,0.00,0,0,0.00,3600
peritoneal mesothelioma,5400,0.00,0,0,0.00,2900
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,49500,1.95,1,14.91,29.08,40500
adverse credit remortgage,880,0.00,0,0,0.00,390
mesothelioma information,2400,0.00,0,0,0.00,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1900,0.00,0,0,0.00,1300
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,8.95,1,94.25,843.35,5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.03,1,29.16,0.92,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.20,1,59.05,12.08,27100
at t wireless,673000,0.38,1,20.85,8.01,368000
home equity loan,165000,4.17,1,155.13,647.44,135000
mcsa boot camp,320,0.00,0,0,0.00,170
anti spam appliance,1600,0.00,0,0,0.00,590
adverse remortgage,1300,0.00,0,0,0.00,590
chicago hair laser removal,2900,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,11.80,1,3420.48,"40,355.18",83100000
laser hair removal maryland,1900,3.25,1,4.13,13.40,1600
mesothelioma,246000,7.49,1,793.18,"5,937.88",135000
buy gift card,201000,3.08,1,116.03,357.62,165000
mesotheloma,590,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,17.29,1,7.84,135.49,9900
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,2900
uk homeowner loans,590,0.00,0,0,0.00,140
vioxx lawsuit,2400,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,0.00,0,0,0.00,22200
federal criminal defense attorney,2400,0.00,0,0,0.00,2400
laser hair removal manhattan,880,2.58,1,9.77,25.25,720
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,110,0.00,0,0,0.00,58
miami personal injury lawyer,6600,6.53,1,17.87,116.78,4400
hair removal chicago,4400,1.01,1,5.23,5.27,3600
at and t cell phones,90500,1.59,1,9.8,15.62,74000
refinance with bad credit,27100,1.17,1,10.2,11.96,22200
malignant mesothelioma,6600,0.00,0,0,0.00,2900
lease management software,1600,5.46,1,14.78,80.71,880
primary pulmonary hypertension,5400,1.39,1,12.75,17.75,2900
miami personal injury attorney,5400,0.00,0,0,0.00,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,11.32,1,1222.78,"13,847.43",90500
egg credit,12100,0.00,0,0,0.00,1000
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,8.73,1,189.83,"1,657.75",110000
google adsense,1220000,0.50,1,419.03,211.26,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,0.00,0,0,0.00,2900
employee leasing,14800,3.39,1,27.57,93.52,9900
student loan consolidation center,260,0.00,0,0,0.00,110
buyer mortgage note,1600,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,1000,0.00,0,0,0.00,720
att wireless com,3600,0.42,1,12.31,5.20,3600
san diego dui lawyer,4400,0.00,0,0,0.00,4400
indiana law lemon,1600,0.00,0,0,0.00,1300
law lemon michigan,2400,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,0.00,0,0,0.00,2900
action class lawsuit vioxx,590,0.00,0,0,0.00,260
term life assurance,165000,0.00,0,0,0.00,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.63,1,221.72,361.12,27100
mortgage rates refinancing,22200,0.00,0,0,0.00,18100
attorney law lemon,5400,19.82,1,31.03,614.87,4400
consolidate student loans,49500,1.76,1,119.18,209.51,49500
home equity loans,135000,7.79,1,343.24,"2,673.70",110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,18100,33.65,1,9.94,334.53,12100
home equity loan rates,22200,2.40,1,62.23,149.20,18100
auto insurance quotes,201000,11.12,1,5255.8,"58,428.80",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,0.00,0,0,0.00,4400
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,590,0.00,0,0,0.00,320
egg credit card,12100,0.00,0,0,0.00,480
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,720
mesothelioma prognosis,3600,0.00,0,0,0.00,1900
second mortgages,49500,0.91,1,17.96,16.38,33100
auto century insurance,9900,1.78,1,11.56,20.62,9900
employee florida leasing,1000,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,0.52,1,22.53,11.74,165000
personal injury attorney colorado,4400,0.00,0,0,0.00,3600
accident lawyer michigan,2900,0.00,0,0,0.00,2400
refinancing with bad credit,22200,5.73,1,21.97,125.96,14800
home equity line of credit rates,9900,0.00,0,0,0.00,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,8100,8.08,1,12.75,103.08,6600
pay per click affiliate,8100,0.00,0,0,0.00,3600
city hair new removal york,1600,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.00,0,0,0.00,720
refinance poor credit,3600,0.00,0,0,0.00,2900
equity loans,165000,5.22,1,51.18,267.06,135000
student loan consolidate,49500,1.81,1,9.58,17.33,49500
consolidate loans,74000,0.58,1,24.5,14.18,60500
secured loans,90500,4.84,1,16.48,79.75,40500
criminal lawyer new york,8100,1.27,1,4.24,5.37,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,7.05,1,41.24,290.94,8100
los angeles dui lawyer,8100,2.90,1,10.87,31.51,8100
att prepaid,135000,0.61,1,61.48,37.29,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,5.45,1,46.86,255.55,9900
comcast high speed,14800,0.00,0,0,0.00,14800
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,0.00,0,0,0.00,4400
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,8100,3.38,1,27.44,92.65,5400
home loans refinancing,12100,2.43,1,22.22,53.90,8100
consolidate college loans,880,0.00,0,0,0.00,720
cheap life insurance,27100,22.58,1,371.33,"8,384.29",18100
vioxx law suit,210,0.00,0,0,0.00,110
student loan refinance,12100,1.84,1,19.91,36.60,12100
car hire alicante spain,5400,0.00,0,0,0.00,480
tax attorney,110000,5.16,1,351.1,"1,812.00",110000
refinancing my home,1900,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,0.00,0,0,0.00,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,0.00,0,0,0.00,550000
criminal defense attorney los angeles,6600,0.00,0,0,0.00,6600
commodity online trading,6600,0.00,0,0,0.00,1900
home equity rates,40500,3.23,1,83.92,271.15,33100
adsense,4090000,0.23,1,804.09,186.02,823000
law lemon mass,1600,0.00,0,0,0.00,1600
equity home,368000,1.00,1,8.09,8.06,301000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,0.00,0,0,0.00,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,1.12,1,7.16,7.99,3600
san diego criminal attorney,6600,0.00,0,0,0.00,6600
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,18100,0.00,0,0,0.00,12100
at and t mobile,16600000,0.00,0,0,0.00,7480000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,3600,0.00,0,0,0.00,2900
home equity poor credit,2400,0.00,0,0,0.00,1900
health insurance temporary,9900,7.06,1,20.75,146.57,8100
compensation mesothelioma,2900,0.00,0,0,0.00,880
21st century insurance,110000,21.42,1,280.4,"6,005.38",110000
cheap insurance medical,12100,4.91,1,64.88,318.79,8100
angeles criminal lawyer los,18100,0.00,0,0,0.00,18100
low cost term life insurance,1600,23.03,1,47.6,"1,096.22",1000
home refinance loans,22200,40.19,1,2.18,87.62,14800
eloan,27100,0.00,0,0,0.00,14800
life insurance quote,165000,5.59,1,816.28,"4,561.63",90500
cheap life assurance,27100,0.00,0,0,0.00,14800
anti spam exchange,9900,0.00,0,0,0.00,2900
credit equity home line,110000,1.07,1,32.32,34.68,90500
