Keyword,Global Monthly Searches,Estimated Avg. CPC (GBP),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (GBP),Local Monthly Searches
microsoft access 2010 training,1000,0.66,1,5.61,3.69,590
3g broadband router,6600,0.00,0,0,0.00,1300
sim card in uk,18100,1.30,1,5.32,6.93,2900
cheap ink cartridges brother,590,0.00,0,0,0.00,320
google android app development,590,0.00,0,0,0.00,260
stock photography books,590,0.00,0,0,0.00,260
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,5400,0.00,0,0,0.00,1600
pre pay sim card,2400,0.00,0,0,0.00,1300
international mobile broadband pay as you go,46,0.00,0,0,0.00,0
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,390,0.00,0,0,0.00,170
buy pay as you go sim card,390,0.00,0,0,0.00,58
pay as you go sim card,22200,11.61,1,4.57,53.13,2900
pay as go sim,90500,0.00,0,0,0.00,5400
solar power and home,110000,0.00,0,0,0.00,60500
developing mobile application,8100,0.00,0,0,0.00,2400
sim card pay,33100,1.99,1,3.72,7.41,4400
solar for your home,27100,0.00,0,0,0.00,14800
notebook laptops,11100000,4.59,1,50.77,232.83,1830000
notebooks and laptops,9140000,0.00,0,0,0.00,1830000
notebooks & laptops,9140000,0.00,0,0,0.00,1830000
notebooks and laptop,7480000,0.00,0,0,0.00,2240000
mobile phones mobile phone,7480000,0.00,0,0,0.00,2740000
laptop or notebook,7480000,0.00,0,0,0.00,1830000
laptop and notebook,7480000,0.00,0,0,0.00,1830000
is a notebook a laptop,7480000,0.00,0,0,0.00,1830000
tv or lcd,6120000,0.00,0,0,0.00,1220000
dress prom dress,4090000,0.00,0,0,0.00,2740000
digital cameras digital cameras,4090000,0.00,0,0,0.00,1220000
dress prom dresses,3350000,0.00,0,0,0.00,2240000
digital camera digital cameras,3350000,0.00,0,0,0.00,1220000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,60500
canon powershot,2240000,0.47,1,1221.08,575.53,673000
canon canon powershot,2240000,0.00,0,0,0.00,673000
of the vanities,2240000,0.00,0,0,0.00,1500000
lumix by panasonic,2240000,0.00,0,0,0.00,368000
camera with camcorder,1830000,0.00,0,0,0.00,673000
best phones,1830000,1.65,1,20.13,33.23,823000
kinect for xbox,1500000,1.37,1,26.82,36.61,550000
canon canon camera,1830000,0.00,0,0,0.00,673000
g shock g,1830000,0.30,1,5.17,1.53,550000
canon pixma,1830000,1.22,1,182.31,221.61,246000
panasonic dmc,1830000,2.22,1,101.36,224.96,246000
tv 32 in,1830000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.26,1,2.46,0.63,450000
nikon coolpix,1830000,5.26,1,1264.42,"6,646.83",450000
lumix dmc,1500000,3.57,1,7.87,28.10,201000
ixus i,1500000,0.00,0,0,0.00,40500
ink for cartridges,1500000,0.00,0,0,0.00,673000
ink cartridges for,1500000,1.43,1,9.96,14.22,673000
ink cartridges,1500000,3.55,1,391.9,"1,389.35",673000
hidden object,1500000,0.71,1,251.62,177.92,450000
cartridge and ink,1500000,0.00,0,0,0.00,673000
ink for cartridge,1500000,8.08,1,5.44,43.92,673000
ink & cartridge,1500000,0.00,0,0,0.00,673000
dr martens,1220000,0.80,1,751.04,600.60,368000
camcorders with camera,1220000,0.00,0,0,0.00,673000
camera and camcorders,1220000,0.00,0,0,0.00,673000
ink for print,1220000,0.00,0,0,0.00,673000
and mens clothing,1220000,0.00,0,0,0.00,673000
samsung phones,1220000,1.47,1,2648.76,"3,902.39",301000
fujifilm finepix,1220000,0.35,1,69.74,24.30,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,550000
canon lens lens,1220000,0.00,0,0,0.00,550000
hdmi cable hdmi,1220000,0.00,0,0,0.00,550000
a movie camera,1220000,0.00,0,0,0.00,450000
the movie camera,1220000,0.00,0,0,0.00,450000
toner and cartridges,1220000,0.00,0,0,0.00,550000
razors shavers,1220000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1220000,0.00,0,0,0.00,550000
canon 5d,1220000,0.53,1,294.43,155.20,301000
dmc panasonic lumix,1220000,0.00,0,0,0.00,165000
the nikon d90,1000000,0.00,0,0,0.00,165000
clothing for cheap,1220000,1.16,1,50.1,58.21,673000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,4.74,1,144.76,685.59,246000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,1000000,9.06,1,3.22,29.16,450000
canon is cameras,1220000,0.00,0,0,0.00,450000
canon cameras,1220000,9.29,1,1373.73,"12,768.74",450000
photos stock,1000000,7.42,1,407.86,"3,026.49",368000
nikon camera,1000000,7.44,1.01,562.24,"4,181.35",368000
phones and prices,1000000,0.00,0,0,0.00,60500
dvd to dvd recorder,1000000,0.00,0,0,0.00,246000
toner print cartridge,1000000,0.00,0,0,0.00,450000
hdmi to hdmi cables,1000000,0.56,1,57.02,31.87,450000
blu ray players,823000,1.01,1,276.22,280.19,450000
bluray players,823000,1.03,1,10.37,10.65,450000
lcd and hd,823000,0.00,0,0,0.00,246000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,823000,0.00,0,0,0.00,246000
used it books,823000,0.00,0,0,0.00,550000
tv samsung led,823000,0.67,1,18.18,12.18,135000
led tv by samsung,823000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,823000,1.60,1,14.25,22.86,450000
notebook samsung,823000,0.00,0,0,0.00,60500
powershot sx,823000,0.00,0,0,0.00,135000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,0.52,1,2.91,1.52,450000
shoes wedding,823000,0.84,1,71.02,59.96,368000
dresses maxi,823000,0.78,1,9.7,7.61,246000
laptop battery for,823000,0.00,0,0,0.00,368000
detector metal metal detector,823000,0.00,0,0,0.00,368000
phone pay as,823000,0.00,0,0,0.00,450000
watches for mens,823000,0.00,0,0,0.00,450000
kinect on xbox 360,673000,0.00,0,0,0.00,201000
kinect for xbox 360,673000,1.77,1,79.17,139.94,201000
security and camera,823000,0.00,0,0,0.00,450000
camera for security,823000,0.00,0,0,0.00,450000
lcd monitors,673000,0.78,1,43.93,34.15,246000
duvet and duvet covers,823000,0.00,0,0,0.00,368000
jon bon jovi dead,880,0.00,0,0,0.00,260
kardashian christmas card,22200,0.00,0,0,0.00,18100
49ers,1500000,0.50,1,79.21,39.93,1000000
steelers,2740000,0.00,0,0,0.00,2240000
dark knight rises trailer,165000,0.00,0,0,0.00,90500
san francisco 49ers,201000,0.50,1,26.48,13.35,165000
ben roethlisberger,246000,0.00,0,0,0.00,201000
pittsburgh steelers,673000,0.51,1,252.65,127.67,550000
snooki,1500000,0.50,1,16.88,8.51,1000000
clippers,2240000,0.50,1,10.24,5.16,1000000
49ers news,27100,0.00,0,0,0.00,27100
lakers,2240000,0.52,1,1065.3,549.35,1500000
james harrison,110000,0.00,0,0,0.00,90500
martial law,135000,0.50,1,5,2.52,60500
antonio brown,33100,0.00,0,0,0.00,27100
gpa calculator,550000,0.50,1,40.34,20.34,450000
johnny knox,27100,0.00,0,0,0.00,18100
yu darvish,18100,0.00,0,0,0.00,12100
kobe bryant,1220000,0.00,0,0,0.00,673000
lil kim,823000,0.00,0,0,0.00,450000
justin bieber,45500000,0.51,1,447.3,229.37,11100000
shakira,16600000,0.53,1,30.72,16.41,1000000
eminem,16600000,0.26,1,4.2,1.11,4090000
netflix,24900000,0.21,1,47176.72,"9,799.96",24900000
youtube videos,30400000,0.29,1,1959.66,559.40,3350000
lady gaga,24900000,0.00,0,0,0.00,6120000
kesha,5000000,0.00,0,0,0.00,1500000
nicki minaj,11100000,0.50,1,11.77,5.94,6120000
grooveshark,7480000,0.50,1,5.27,2.66,2740000
transformers 3,7480000,0.50,1,2.7,1.36,1220000
mundial 2010,-,0.00,0,0,0.00,-
olympics,6120000,0.68,1,52.57,35.84,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,7480000,0.56,1,202.7,112.81,368000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,0.50,1,371.58,187.33,823000
mourinho,1220000,0.00,0,0,0.00,49500
wayne rooney,673000,0.00,0,0,0.00,110000
cricket live score,3350000,0.00,0,0,0.00,60500
david villa,550000,0.00,0,0,0.00,40500
ipad,68000000,0.99,1,22838.36,"22,540.38",20400000
iphone 4,37200000,1.75,1,11866.31,"20,812.19",7480000
nokia 5530,2240000,0.00,0,0,0.00,14800
htc evo 4g,450000,0.96,1,280.48,270.04,301000
nokia n900,673000,2.30,1,7.4,17.01,33100
blackberry apps,1500000,0.90,1,13.33,12.06,301000
duracell mygrid,60500,5.01,1,20.98,105.01,22200
트위터,-,0.00,0,0,0.00,-
otterbox,1220000,7.24,1,4166.14,"30,155.26",823000
pdanet,450000,0.52,1,41.81,21.58,246000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,-,0.00,0,0,0.00,-
cupcakes,9140000,0.40,1,443.26,175.96,5000000
jimmy johns,1500000,0.21,1,1447.22,299.60,1500000
как жрать суши,-,0.00,0,0,0.00,-
dominos pizza menu,165000,0.95,1,139.94,132.33,40500
tudo gostoso receitas,-,0.00,0,0,0.00,-
guacamole recipe,165000,0.50,1,48.04,24.22,135000
applebees menu,201000,0.26,1,12.67,3.29,201000
rachel ray,1220000,0.50,1,4.61,2.32,1220000
anhembi parque,-,0.00,0,0,0.00,-
wm gucken,-,0.00,0,0,0.00,-
world cup,16600000,0.00,0,0,0.00,2740000
bundeskanzleramt,-,0.00,0,0,0.00,-
rio branco,-,0.00,0,0,0.00,-
mt everest,550000,0.00,0,0,0.00,201000
kew gardens,201000,0.00,0,0,0.00,60500
tour eiffel,823000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,40500
nürburgring,-,0.00,0,0,0.00,-
katy perry,13600000,0.00,0,0,0.00,3350000
selena gomez,20400000,0.50,1,39.86,20.09,4090000
kim kardashian,13600000,0.50,1,545.67,275.09,6120000
miley cyrus,11100000,0.00,0,0,0.00,3350000
taylor lautner,2240000,0.50,1,5.15,2.60,673000
megan fox,6120000,0.50,1,2.03,1.03,1500000
robert pattinson,5000000,0.00,0,0,0.00,1000000
haiti,5000000,0.53,1,341.42,180.51,1830000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.50,1,4.92,2.47,5000000
earthquake,13600000,0.52,1,35.75,18.60,6120000
jörg kachelmann,-,0.00,0,0,0.00,-
menowin fröhlich,-,0.00,0,0,0.00,-
mobile technology,201000,0.47,1,39.95,18.59,49500
oil spill,823000,0.50,1,11.07,5.58,450000
vancouver 2010,165000,0.00,0,0,0.00,22200
apprendimento automatico,-,0.00,0,0,0.00,-
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,-,0.00,0,0,0.00,-
beijing apartments,18100,0.00,0,0,0.00,3600
comercio electrónico,-,0.00,0,0,0.00,-
st. petersburg restaurants,27100,0.00,0,0,0.00,22200
منتزه يلوستون الوطني,-,0.00,0,0,0.00,-
energia solare,-,0.00,0,0,0.00,-
dubai tours,60500,1.25,1,5.03,6.29,4400
hcg diet,1000000,0.33,1,478.93,157.50,823000
dr oz,2240000,0.72,1,143.42,103.61,1500000
aspergers,1830000,0.88,1,323.64,286.10,673000
mcdonalds nutrition,368000,0.00,0,0,0.00,301000
vitamin d deficiency,301000,2.13,1,283.35,604.14,201000
appendicitis symptoms,165000,0.50,1,19.11,9.63,90500
cholera,823000,0.00,0,0,0.00,201000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,28
whooping cough,301000,1.02,1,306.54,312.90,201000
donate to haiti,6600,0.00,0,0,0.00,3600
donate to pakistan,1600,0.00,0,0,0.00,590
text to donate,9900,1.53,1,1.51,2.31,4400
doctors without borders,201000,0.84,1,81.87,68.70,90500
download to donate,14800,0.00,0,0,0.00,1600
red cross canada,33100,0.00,0,0,0.00,1300
blood donation restrictions,4400,0.27,1,2.45,0.66,3600
donate blood australia,880,0.00,0,0,0.00,22
donate now button,1000,0.00,0,0,0.00,720
csl plasma,49500,0.00,0,0,0.00,40500
swine flu,450000,0.69,1,26.33,18.12,90500
wamu,301000,0.00,0,0,0.00,165000
new moon,1220000,0.00,0,0,0.00,450000
mininova,823000,0.00,0,0,0.00,90500
susan boyle,673000,0.22,1,23.44,5.25,201000
slumdog millionaire,450000,0.00,0,0,0.00,90500
circuit city,450000,0.23,1,437.69,102.05,301000
myspace layouts,246000,0.00,0,0,0.00,165000
michael jackson,16600000,1.19,1,32.31,38.56,3350000
national city bank,165000,1.81,1,8.41,15.23,135000
chatroulette,20400000,0.55,1,36.03,19.98,2740000
friv,55600000,0.00,0,0,0.00,1000000
myxer,673000,0.50,1,11.42,5.76,673000
twitter,151000000,2.50,1,523.98,"1,310.31",24900000
gamezer,16600000,0.00,0,0,0.00,135000
facebook,3760000000,5.00,1,104.41,522.35,338000000
insurance,68000000,6.71,1,9077.66,"60,929.87",30400000
loans,20400000,7.00,1,5586.71,"39,080.21",11100000
mortgage,16600000,3.51,1,4299.71,"15,109.03",11100000
attorney,16600000,1.33,1,1989.4,"2,647.02",13600000
credit,101000000,5.81,1,1878.52,"10,910.41",37200000
lawyer,13600000,1.34,1,1573.83,"2,106.00",9140000
donate,2740000,4.86,1,1245.11,"6,053.21",1220000
degree,16600000,2.80,1,566.31,"1,585.78",9140000
hosting,11100000,12.21,1.02,822.34,"10,041.46",2740000
claim,7480000,0.00,0,0,0.00,3350000
conference call,450000,6.56,1,238.26,"1,563.40",246000
trading,20400000,3.28,1,1018.75,"3,343.03",6120000
software,151000000,3.73,1,9105.41,"33,956.47",30400000
recovery,20400000,2.50,1,113.08,282.89,7480000
transfer,45500000,0.50,1,10.45,5.26,13600000
gas electricity,450000,0.43,1,4.99,2.17,165000
classes,68000000,2.32,1,194.57,451.65,24900000
rehab,6120000,1.94,1,1465.83,"2,847.37",3350000
treatment,37200000,0.89,1,203.08,179.73,16600000
cord blood,135000,3.66,1,103.94,380.88,74000
domains yahoo,33100,0.00,0,0,0.00,18100
domain name yahoo,6600,2.86,1,11.08,31.71,4400
dc hair laser removal washington,1000,0.00,0,0,0.00,720
law lemon wisconsin,1600,0.00,0,0,0.00,1600
hair removal washington dc,1600,0.00,0,0,0.00,1000
domain registration yahoo,4400,0.00,0,0,0.00,2400
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.00,0,0,0.00,27100
yahoo web hosting,33100,9.71,1,31.65,307.30,22200
hair laser removal virginia,4400,0.00,0,0,0.00,3600
peritoneal mesothelioma,6600,4.23,1,6.77,28.63,3600
ca lemon law,8100,0.00,0,0,0.00,6600
best buy gift card,40500,0.00,0,0,0.00,40500
adverse credit remortgage,1300,0.00,0,0,0.00,590
mesothelioma information,2900,8.17,1,6.77,55.29,1600
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,6600,0.00,0,0,0.00,5400
insurance medical temporary,1900,0.00,0,0,0.00,1600
illinois law lemon,2400,0.00,0,0,0.00,1900
mesothelioma symptoms,9900,15.93,1,32.8,522.36,6600
angeles drug los rehab,2400,0.00,0,0,0.00,2400
personal injury solicitor,110000,0.00,0,0,0.00,60500
att go,301000,0.21,1,9.43,2.01,301000
accident car florida lawyer,3600,0.00,0,0,0.00,2400
google affiliate,49500,0.00,0,0,0.00,27100
at t wireless,823000,1.62,1,41.57,67.29,368000
home equity loan,201000,7.60,1,83.85,637.37,165000
mcsa boot camp,480,0.00,0,0,0.00,320
anti spam appliance,1900,0.00,0,0,0.00,720
adverse remortgage,1900,0.00,0,0,0.00,880
chicago hair laser removal,3600,0.00,0,0,0.00,2900
att conference,22200,0.00,0,0,0.00,18100
at and t,277000000,0.88,1,880.62,775.14,83100000
laser hair removal maryland,1900,0.00,0,0,0.00,1900
mesothelioma,246000,10.09,1,539.84,"5,446.43",135000
buy gift card,201000,8.40,1,271.32,"2,280.09",135000
mesotheloma,590,0.00,0,0,0.00,390
student loan consolidation program,1000,0.00,0,0,0.00,720
california law lemon,12100,0.00,0,0,0.00,9900
event management security,8100,0.00,0,0,0.00,4400
canada personals yahoo,590,0.00,0,0,0.00,320
orlando criminal attorney,3600,0.00,0,0,0.00,3600
uk homeowner loans,880,0.00,0,0,0.00,320
vioxx lawsuit,2400,0.00,0,0,0.00,1600
compare life assurance,22200,0.00,0,0,0.00,9900
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,49500,1.53,1,10.56,16.13,27100
federal criminal defense attorney,2900,0.00,0,0,0.00,1900
laser hair removal manhattan,1300,9.70,1,10.35,100.39,880
att prepaid wireless,6600,0.00,0,0,0.00,6600
fortis health insurance temporary,210,0.00,0,0,0.00,140
miami personal injury lawyer,6600,136.39,1,6.31,860.58,5400
hair removal chicago,4400,5.09,1,4.1,20.88,3600
at and t cell phones,110000,0.00,0,0,0.00,74000
refinance with bad credit,33100,0.00,0,0,0.00,27100
malignant mesothelioma,8100,0.00,0,0,0.00,3600
lease management software,1900,3.92,1,9.76,38.26,880
primary pulmonary hypertension,6600,0.87,1,21.67,18.94,3600
miami personal injury attorney,6600,0.00,0,0,0.00,5400
anti spam lotus notes,480,0.00,0,0,0.00,260
life insurance quotes,201000,27.97,1,162.88,"4,555.72",110000
egg credit,14800,0.00,0,0,0.00,1300
anti spam exchange server,1000,0.00,0,0,0.00,390
lemon law,165000,8.65,1,131.14,"1,133.79",135000
google adsense,1220000,0.50,1,340.35,171.58,301000
best consolidation loan student,1900,0.00,0,0,0.00,1600
refinance with poor credit,5400,4.14,1,4.59,19.02,4400
employee leasing,14800,0.00,0,0,0.00,12100
student loan consolidation center,390,0.00,0,0,0.00,140
buyer mortgage note,1900,0.00,0,0,0.00,1600
federal student loan consolidation,9900,0.00,0,0,0.00,9900
symptoms of mesothelioma,9900,7.12,1,5.13,36.53,6600
city hair laser new removal york,1600,0.00,0,0,0.00,1000
att wireless com,4400,0.77,1,14.33,11.06,4400
san diego dui lawyer,6600,0.00,0,0,0.00,5400
indiana law lemon,1600,2.41,1,5.52,13.32,1300
law lemon michigan,2400,0.00,0,0,0.00,2400
angeles criminal defense los,9900,0.00,0,0,0.00,8100
refinancing with poor credit,4400,0.00,0,0,0.00,3600
action class lawsuit vioxx,590,0.00,0,0,0.00,320
term life assurance,201000,0.00,0,0,0.00,165000
e loan,90500,1.00,1,5.04,5.06,22200
celebrex lawyer,1300,0.00,0,0,0.00,320
vasectomy reversal,49500,14.84,1,162.83,"2,416.97",33100
mortgage rates refinancing,22200,2.36,1,16.21,38.20,18100
attorney law lemon,6600,9.30,1,5.43,50.46,5400
consolidate student loans,60500,1.84,1,54.34,100.12,49500
home equity loans,165000,10.72,1,100.97,"1,082.02",135000
mesothilioma,720,0.00,0,0,0.00,480
new york personal injury lawyer,22200,0.00,0,0,0.00,18100
home equity loan rates,27100,3.72,1,177.58,661.44,22200
auto insurance quotes,201000,16.25,1,2955.7,"48,025.33",165000
georgia law lemon,2900,0.00,0,0,0.00,2400
homeowner loans,22200,0.00,0,0,0.00,6600
equity loan rates,27100,57.77,1,9.27,535.68,27100
administration lease software,720,0.89,1,6.15,5.46,390
egg credit card,14800,0.00,0,0,0.00,590
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,2400,0.00,0,0,0.00,880
mesothelioma prognosis,3600,0.00,0,0,0.00,2400
second mortgages,60500,2.50,1,11.15,27.84,40500
auto century insurance,9900,7.26,1,5.19,37.69,9900
employee florida leasing,1000,0.00,0,0,0.00,1000
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,246000,3.35,1,56.06,187.82,165000
personal injury attorney colorado,6600,0.00,0,0,0.00,5400
accident lawyer michigan,3600,0.00,0,0,0.00,2400
refinancing with bad credit,27100,4.09,1,5.47,22.38,22200
home equity line of credit rates,12100,0.00,0,0,0.00,9900
federal consolidation,27100,0.00,0,0,0.00,27100
non profit debt consolidation,9900,10.24,1,55,563.31,8100
pay per click affiliate,9900,0.43,1,4.6,1.97,4400
city hair new removal york,2400,0.00,0,0,0.00,1600
acid reflux disease diet,1300,3.44,1,50.99,175.63,720
refinance poor credit,5400,0.00,0,0,0.00,4400
equity loans,201000,9.35,1,18.44,172.42,165000
student loan consolidate,60500,0.00,0,0,0.00,49500
consolidate loans,74000,3.20,1,17.81,57.08,74000
secured loans,110000,0.32,1,5.24,1.67,49500
criminal lawyer new york,9900,1.12,1,8.98,10.08,8100
affiliate per click,9900,0.00,0,0,0.00,4400
chicago personal injury lawyer,12100,0.00,0,0,0.00,9900
los angeles dui lawyer,9900,23.49,1,4.41,103.51,8100
att prepaid,135000,2.26,1,266.44,602.48,110000
angeles criminal defense lawyer los,8100,0.00,0,0,0.00,6600
critical illness insurance life,6600,0.00,0,0,0.00,1000
irs lawyer tax,3600,0.00,0,0,0.00,2900
laser hair removal new york,14800,14.98,1,34.36,514.57,12100
comcast high speed,14800,3.80,1,22.63,86.06,14800
personal yahoo,27100,0.00,0,0,0.00,12100
san diego dui attorney,6600,0.00,0,0,0.00,5400
michigan personal injury,8100,1.49,1,4.83,7.19,5400
automobile law lemon,6600,1.00,1,5.32,5.30,5400
cheap insurance life term,9900,15.58,1,10.83,168.79,6600
home loans refinancing,22200,11.69,1,8.81,103.00,12100
consolidate college loans,1000,0.00,0,0,0.00,880
cheap life insurance,33100,35.18,1,162.38,"5,711.93",22200
vioxx law suit,260,0.00,0,0,0.00,140
student loan refinance,14800,3.84,1,5.89,22.64,12100
car hire alicante spain,6600,0.00,0,0,0.00,880
tax attorney,135000,4.99,1,221.02,"1,103.98",110000
refinancing my home,1900,0.00,0,0,0.00,1600
criminal dallas lawyer,8100,0.00,0,0,0.00,6600
line of credit home equity,135000,4.91,1,12.05,59.17,110000
litigation vioxx,1600,0.00,0,0,0.00,1000
at and t phones,823000,0.00,0,0,0.00,673000
criminal defense attorney los angeles,8100,1.67,1,6.58,11.01,6600
commodity online trading,8100,0.00,0,0,0.00,2900
home equity rates,49500,15.17,1,29.31,444.72,40500
adsense,4090000,0.21,1,696.52,146.15,823000
law lemon mass,1900,0.00,0,0,0.00,1600
equity home,450000,0.37,1,6.38,2.36,301000
arizona law lemon,1900,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,301000,0.00,0,0,0.00,201000
alicante car rental spain,6600,0.00,0,0,0.00,880
attorney defense federal,4400,0.00,0,0,0.00,3600
san diego criminal attorney,9900,0.00,0,0,0.00,8100
injury lawyer new york,27100,0.00,0,0,0.00,22200
attorney injury new personal york,22200,0.00,0,0,0.00,18100
at and t mobile,16600000,0.00,0,0,0.00,9140000
pleural mesothelioma,8100,0.00,0,0,0.00,2900
augmentation breast diego san,4400,0.00,0,0,0.00,3600
home equity poor credit,2900,0.00,0,0,0.00,2400
health insurance temporary,12100,1.37,1,6.28,8.58,9900
compensation mesothelioma,3600,0.00,0,0,0.00,1000
21st century insurance,110000,24.12,1,238.84,"5,759.88",110000
cheap insurance medical,14800,7.16,1,27.06,193.82,8100
angeles criminal lawyer los,22200,0.00,0,0,0.00,18100
low cost term life insurance,1900,51.07,1,13.85,707.33,1300
home refinance loans,33100,10.25,1,10.57,108.38,22200
eloan,27100,0.38,1,2.97,1.14,18100
life insurance quote,201000,12.78,1,318.48,"4,071.38",110000
cheap life assurance,33100,0.00,0,0,0.00,18100
