Keyword,Global Monthly Searches,Estimated Avg. CPC (£),Estimated Ad Position,Estimated Daily Clicks,Estimated Daily Cost (£),Local Monthly Searches
pay as you go sim card only,170,0.00,0,0,0.00,16
training for mcse,14800,0.00,0,0,0.00,3600
ink 8560,3600,0.00,0,0,0.00,1900
sim card only pay as you go,170,0.00,0,0,0.00,16
micro stock photo sites,58,0.00,0,0,0.00,28
pay as you go sim offers,5400,0.00,0,0,0.00,22
sim card deals pay as you go,720,0.00,0,0,0.00,0
cheap mobile sim card,320,0.00,0,0,0.00,73
itil v3 foundations certification,4400,0.00,0,0,0.00,1600
make money with stock photography,720,0.00,0,0,0.00,390
uk stock photography,1000,0.00,0,0,0.00,73
options for investment,49500,0.00,0,0,0.00,18100
android developer apps,6600,0.00,0,0,0.00,1600
make money stock photography,720,0.00,0,0,0.00,390
photographers stock,2900,0.00,0,0,0.00,1300
cards games for kids,8100,0.00,0,0,0.00,2900
contracts in a nutshell,260,0.00,0,0,0.00,140
google android application development,1600,0.00,0,0,0.00,390
deal or no deal interactive,590,0.00,0,0,0.00,210
stock photographers,2900,0.00,0,0,0.00,1300
computing for idiots,140,0.00,0,0,0.00,28
make money stock photos,880,0.00,0,0,0.00,480
google android apps development,390,0.00,0,0,0.00,110
mobile sim card uk,1000,0.00,0,0,0.00,140
sim card for uk,18100,0.66,1.05,15.03,9.95,2400
play no deal or deal,27100,0.00,0,0,0.00,9900
realtime tracking device,1600,0.00,0,0,0.00,880
small company websites,1900,0.00,0,0,0.00,1300
team building activities uk,210,0.00,0,0,0.00,16
pay as you go sim uk,2400,0.00,0,0,0.00,210
the glaze book,1000,0.00,0,0,0.00,320
training in sql,60500,0.00,0,0,0.00,22200
android application development tools,2900,0.00,0,0,0.00,880
uk mobile sim card,1000,0.00,0,0,0.00,140
buy uk sim card,880,0.00,0,0,0.00,140
c5650 toner,1600,0.00,0,0,0.00,73
database driven web page,2400,0.00,0,0,0.00,880
cost of sim card,12100,0.00,0,0,0.00,4400
database driven web,5400,0.00,0,0,0.00,1600
microsoft access 2010 training,1300,0.00,0,0,0.00,720
3g broadband router,6600,0.00,0,0,0.00,1000
sim card in uk,18100,0.00,0,0,0.00,2400
cheap ink cartridges brother,480,0.00,0,0,0.00,210
google android app development,590,2.50,1.05,11.01,27.59,260
stock photography books,390,0.00,0,0,0.00,210
google android app developer,390,0.00,0,0,0.00,170
pre pay sim,4400,0.00,0,0,0.00,1600
pre pay sim card,1900,0.00,0,0,0.00,1000
international mobile broadband pay as you go,28,0.00,0,0,0.00,-
learning sql server 2008,1900,0.00,0,0,0.00,390
cheap ink for brother printer,320,0.00,0,0,0.00,140
buy pay as you go sim card,320,0.00,0,0,0.00,58
pay as you go sim card,22200,0.20,1.05,7.19,1.45,2900
pay as go sim,74000,0.00,0,0,0.00,4400
solar power and home,90500,0.00,0,0,0.00,49500
developing mobile application,8100,0.00,0,0,0.00,1900
sim card pay,27100,0.00,0,0,0.00,4400
solar for your home,22200,0.00,0,0,0.00,12100
notebook laptops,9140000,0.94,1.05,3.77,3.56,1500000
notebooks and laptops,9140000,0.00,0,0,0.00,1500000
notebooks & laptops,9140000,0.00,0,0,0.00,1500000
notebooks and laptop,7480000,0.00,0,0,0.00,1830000
mobile phones mobile phone,-,0.00,0,0,0.00,-
laptop or notebook,7480000,0.00,0,0,0.00,1500000
laptop and notebook,7480000,0.00,0,0,0.00,1500000
is a notebook a laptop,7480000,0.00,0,0,0.00,1500000
tv or lcd,5000000,0.00,0,0,0.00,823000
dress prom dress,3350000,0.00,0,0,0.00,2240000
digital cameras digital cameras,3350000,0.00,0,0,0.00,1000000
dress prom dresses,3350000,0.00,0,0,0.00,1830000
digital camera digital cameras,2740000,0.00,0,0,0.00,823000
and the wardrobe,3350000,0.00,0,0,0.00,1000000
dual sim dual,3350000,0.00,0,0,0.00,49500
canon powershot,2240000,0.67,1.05,437.25,293.22,550000
canon canon powershot,2240000,0.00,0,0,0.00,550000
of the vanities,2240000,0.00,0,0,0.00,1220000
lumix by panasonic,1830000,0.00,0,0,0.00,301000
camera with camcorder,1220000,1.66,1.05,6.99,11.63,550000
best phones,1830000,2.50,1.05,22.54,56.45,673000
kinect for xbox,1220000,0.00,0,0,0.00,368000
canon canon camera,1830000,0.00,0,0,0.00,550000
g shock g,1830000,0.00,0,0,0.00,550000
canon pixma,1830000,0.69,1.05,199.46,136.86,246000
panasonic dmc,1500000,1.13,1.05,92.82,104.73,201000
tv 32 in,1500000,0.00,0,0,0.00,301000
coolpix nikon,1830000,0.51,1.05,19.45,9.84,450000
nikon coolpix,1830000,0.62,1.05,795.97,496.14,450000
lumix dmc,1220000,0.00,0,0,0.00,165000
ixus i,1220000,0.00,0,0,0.00,27100
ink for cartridges,1220000,0.00,0,0,0.00,550000
ink cartridges for,1220000,0.00,0,0,0.00,550000
ink cartridges,1220000,2.65,1.05,590.06,"1,562.56",550000
hidden object,1500000,0.82,1.05,103.07,84.93,450000
cartridge and ink,1220000,0.00,0,0,0.00,550000
ink for cartridge,1220000,0.00,0,0,0.00,550000
ink & cartridge,1220000,0.00,0,0,0.00,550000
dr martens,1500000,0.57,1.05,468.28,266.61,368000
camcorders with camera,1000000,0.00,0,0,0.00,450000
camera and camcorders,1000000,0.00,0,0,0.00,450000
ink for print,1000000,0.00,0,0,0.00,550000
and mens clothing,1220000,0.00,0,0,0.00,550000
samsung phones,1220000,1.09,1.05,645.11,705.81,246000
fujifilm finepix,1220000,0.51,1.05,54.1,27.37,165000
finepix fujifilm,1220000,0.00,0,0,0.00,165000
canon with lens,1220000,0.00,0,0,0.00,450000
canon lens lens,1220000,0.00,0,0,0.00,450000
hdmi cable hdmi,1220000,0.00,0,0,0.00,450000
a movie camera,1000000,0.00,0,0,0.00,368000
the movie camera,1000000,0.00,0,0,0.00,368000
toner and cartridges,1000000,0.00,0,0,0.00,450000
razors shavers,1000000,0.00,0,0,0.00,550000
the canon 5d,1220000,0.00,0,0,0.00,301000
shavers razors,1000000,0.00,0,0,0.00,550000
canon 5d,1220000,0.76,1.05,245.11,185.70,301000
dmc panasonic lumix,1000000,0.00,0,0,0.00,135000
the nikon d90,823000,0.00,0,0,0.00,135000
clothing for cheap,1000000,3.01,1.05,6.5,19.59,550000
i station docking station,1000000,0.00,0,0,0.00,368000
pc notebook,1000000,1.43,1.05,45.51,64.89,201000
a wrinkle in,1000000,0.00,0,0,0.00,550000
ink cartridges toner cartridges,823000,0.00,0,0,0.00,368000
canon is cameras,1000000,12.93,1.05,14.8,191.32,368000
canon cameras,1000000,2.04,1.05,1825.38,"3,717.81",368000
photos stock,823000,2.20,1.05,125.99,277.39,368000
nikon camera,1000000,0.85,1.05,760.93,643.32,301000
phones and prices,1000000,0.00,0,0,0.00,49500
dvd to dvd recorder,823000,0.25,1.05,3.5,0.86,201000
toner print cartridge,823000,0.00,0,0,0.00,368000
hdmi to hdmi cables,823000,0.41,1.05,60.45,24.62,368000
blu ray players,823000,0.51,1.05,67.91,34.36,368000
bluray players,823000,0.00,0,0,0.00,301000
lcd and hd,550000,0.00,0,0,0.00,165000
watch mens watch,823000,0.00,0,0,0.00,450000
hard disk drives external,823000,0.00,0,0,0.00,368000
cannon and camera,-,0.00,0,0,0.00,-
used it books,673000,0.00,0,0,0.00,550000
tv samsung led,1000000,0.00,0,0,0.00,135000
led tv by samsung,1000000,0.00,0,0,0.00,135000
printer ink for,823000,0.00,0,0,0.00,368000
printer with ink,823000,0.00,0,0,0.00,368000
printer and ink,823000,0.00,0,0,0.00,368000
dresses for kids,673000,0.51,1.05,37.54,19.04,368000
notebook samsung,1220000,0.00,0,0,0.00,74000
powershot sx,673000,0.00,0,0,0.00,110000
wedding shoes shoes,823000,0.00,0,0,0.00,368000
the best laptops,823000,1.93,1.05,27.11,52.35,368000
shoes wedding,823000,0.00,0,0,0.00,368000
dresses maxi,823000,0.26,1.05,30.7,7.96,301000
laptop battery for,823000,0.00,0,0,0.00,301000
detector metal metal detector,-,0.00,0,0,0.00,-
phone pay as,-,0.00,0,0,0.00,-
watches for mens,673000,0.00,0,0,0.00,368000
kinect on xbox 360,673000,0.00,0,0,0.00,165000
kinect for xbox 360,673000,0.22,1.05,13.1,2.83,165000
security and camera,673000,0.00,0,0,0.00,450000
camera for security,673000,0.51,1.05,17.04,8.62,450000
lcd monitors,550000,0.62,1.05,62.6,38.92,135000
duvet and duvet covers,673000,0.00,0,0,0.00,368000
jon bon jovi dead,40500,0.00,0,0,0.00,27100
kardashian christmas card,27100,0.00,0,0,0.00,22200
49ers,1830000,2.50,1.05,6.33,15.86,1500000
steelers,1830000,0.00,0,0,0.00,1500000
dark knight rises trailer,301000,0.00,0,0,0.00,201000
san francisco 49ers,301000,2.50,1.05,58.56,146.68,246000
ben roethlisberger,135000,0.00,0,0,0.00,135000
pittsburgh steelers,450000,2.50,1.05,200.16,501.37,450000
snooki,1830000,0.00,0,0,0.00,1220000
clippers,2240000,2.50,1.05,266.1,666.55,1220000
49ers news,33100,0.00,0,0,0.00,33100
lakers,2740000,2.50,1.05,25.53,63.95,1830000
james harrison,110000,0.00,0,0,0.00,90500
martial law,165000,0.00,0,0,0.00,90500
antonio brown,40500,0.51,1.05,2.57,1.30,33100
gpa calculator,673000,0.51,1.05,28.22,14.28,550000
johnny knox,40500,0.00,0,0,0.00,33100
yu darvish,110000,0.00,0,0,0.00,74000
kobe bryant,1500000,0.00,0,0,0.00,823000
lil kim,673000,2.50,1.05,2.52,6.30,368000
justin bieber,37200000,0.56,1.05,18.92,10.54,7480000
shakira,13600000,2.50,1.05,2.54,6.36,823000
eminem,13600000,2.50,1.05,15.63,39.16,3350000
netflix,30400000,0.51,1.05,51967.43,"26,314.18",24900000
youtube videos,30400000,0.60,1.05,563.63,338.52,3350000
lady gaga,20400000,0.00,0,0,0.00,4090000
kesha,2740000,0.00,0,0,0.00,823000
nicki minaj,11100000,0.51,1.05,388.32,196.50,5000000
grooveshark,9140000,2.50,1.05,22.44,56.20,2240000
transformers 3,7480000,0.51,1.05,3.35,1.69,1000000
mundial 2010,246000,0.00,0,0,0.00,2900
olympics,7480000,2.90,1.05,174.15,505.31,2240000
espn3,1500000,0.00,0,0,0.00,1500000
fifa 11,4090000,0.00,0,0,0.00,201000
randy moss,201000,0.00,0,0,0.00,165000
miami heat,1220000,2.50,1.05,40.91,102.49,823000
mourinho,1000000,0.00,0,0,0.00,49500
wayne rooney,550000,0.00,0,0,0.00,74000
cricket live score,2240000,0.00,0,0,0.00,40500
david villa,550000,0.00,0,0,0.00,40500
ipad,55600000,0.75,1.05,8380.95,"6,300.97",16600000
iphone 4,37200000,0.83,1.05,7028.34,"5,858.06",7480000
nokia 5530,1500000,0.00,0,0,0.00,9900
htc evo 4g,450000,1.04,1.05,207.99,216.16,301000
nokia n900,550000,1.12,1.05,43.89,49.26,22200
blackberry apps,1220000,2.53,1.05,62.23,157.56,201000
duracell mygrid,8100,0.00,0,0,0.00,2400
트위터,368000,0.00,0,0,0.00,14800
otterbox,1500000,0.77,1.05,1934.98,"1,483.01",1000000
pdanet,450000,2.50,1.05,2.83,7.08,201000
masterchef,2740000,0.00,0,0,0.00,246000
食べログ,1220000,0.00,0,0,0.00,2400
cupcakes,9140000,0.54,1.05,1036.62,562.40,4090000
jimmy johns,1500000,0.51,1.05,2825.08,"1,436.03",1500000
как жрать суши,49500,0.00,0,0,0.00,210
dominos pizza menu,165000,0.80,1.05,212.01,169.17,33100
tudo gostoso receitas,40500,0.00,0,0,0.00,260
guacamole recipe,201000,2.50,1.05,130.59,327.10,135000
applebees menu,201000,0.54,1.05,29.96,16.29,201000
rachel ray,1000000,2.50,1.05,6.95,17.42,1000000
anhembi parque,8100,0.00,0,0,0.00,210
wm gucken,1000,0.00,0,0,0.00,73
world cup,11100000,2.50,1.05,33.71,84.45,1830000
bundeskanzleramt,33100,0.00,0,0,0.00,320
rio branco,550000,0.00,0,0,0.00,2900
mt everest,450000,2.50,1.05,2.57,6.43,201000
kew gardens,201000,0.00,0,0,0.00,49500
tour eiffel,1000000,0.00,0,0,0.00,27100
oxford street,673000,0.00,0,0,0.00,33100
nürburgring,550000,0.00,0,0,0.00,49500
katy perry,13600000,2.50,1.05,26.43,66.22,2740000
selena gomez,20400000,2.50,1.05,9.82,24.59,4090000
kim kardashian,13600000,2.50,1.05,42.55,106.58,5000000
miley cyrus,9140000,2.50,1.05,10.81,27.07,2240000
taylor lautner,2240000,0.00,0,0,0.00,673000
megan fox,5000000,0.00,0,0,0.00,1220000
robert pattinson,4090000,2.50,1.05,392.34,982.78,1000000
haiti,4090000,0.53,1.05,267.75,140.94,1500000
besiktas,3350000,0.00,0,0,0.00,27100
chile,45500000,0.00,0,0,0.00,4090000
earthquake,9140000,2.50,1.05,27.14,67.98,5000000
jörg kachelmann,18100,0.00,0,0,0.00,170
menowin fröhlich,40500,0.00,0,0,0.00,110
mobile technology,165000,0.59,1.05,56.77,33.61,49500
oil spill,673000,2.50,1.05,32.83,82.24,368000
vancouver 2010,110000,0.00,0,0,0.00,18100
apprendimento automatico,320,0.00,0,0,0.00,73
ресторан нью-йорк,-,0.00,0,0,0.00,-
машинное обучение,880,0.00,0,0,0.00,91
beijing apartments,14800,0.00,0,0,0.00,2900
comercio electrónico,135000,0.00,0,0,0.00,1000
st. petersburg restaurants,27100,0.00,0,0,0.00,18100
منتزه يلوستون الوطني,260,0.00,0,0,0.00,91
energia solare,40500,0.00,0,0,0.00,170
dubai tours,60500,0.54,1.05,16.2,8.72,4400
hcg diet,823000,0.55,1.05,21.88,11.94,673000
dr oz,2740000,0.56,1.05,1658.44,934.05,1830000
aspergers,1830000,2.50,1.05,140.6,352.20,673000
mcdonalds nutrition,301000,0.53,1.05,230.32,121.19,246000
vitamin d deficiency,301000,2.50,1.05,192.02,480.99,201000
appendicitis symptoms,135000,2.50,1.05,45.76,114.62,90500
cholera,550000,2.50,1.05,51.55,129.12,135000
nfp,673000,0.00,0,0,0.00,49500
vacina h1n1,9900,0.00,0,0,0.00,91
whooping cough,301000,2.58,1.05,550.93,"1,421.94",165000
donate to haiti,2900,0.00,0,0,0.00,1600
donate to pakistan,1000,0.00,0,0,0.00,480
text to donate,6600,0.39,1.05,5.63,2.17,2900
doctors without borders,201000,0.51,1.05,29.87,15.12,74000
download to donate,9900,0.00,0,0,0.00,1000
red cross canada,27100,0.00,0,0,0.00,880
blood donation restrictions,3600,0.00,0,0,0.00,2400
donate blood australia,880,0.00,0,0,0.00,73
donate now button,1300,0.00,0,0,0.00,880
csl plasma,49500,0.51,1.05,3.35,1.70,49500
swine flu,201000,2.50,1.05,24.21,60.65,60500
wamu,246000,0.00,0,0,0.00,135000
new moon,1220000,0.00,0,0,0.00,368000
mininova,673000,0.00,0,0,0.00,74000
susan boyle,673000,0.51,1.05,3.22,1.63,165000
slumdog millionaire,450000,0.00,0,0,0.00,74000
circuit city,368000,0.55,1.05,201.64,109.99,246000
myspace layouts,135000,0.00,0,0,0.00,90500
michael jackson,13600000,0.51,1.05,6.76,3.42,2740000
national city bank,165000,0.76,1.05,7.43,5.68,135000
chatroulette,20400000,0.51,1.05,76.93,38.88,2240000
friv,83100000,0.51,1.05,2,1.01,1830000
myxer,550000,2.50,1.05,12.26,30.72,450000
twitter,185000000,0.52,1.05,79.15,41.46,30400000
gamezer,16600000,0.00,0,0,0.00,301000
facebook,3760000000,5.03,1.05,5233.04,"26,326.67",338000000
insurance,55600000,3.08,1.05,12529.95,"38,582.28",24900000
loans,20400000,5.82,1.05,12870.35,"74,873.51",11100000
mortgage,16600000,1.68,1.05,7671.85,"12,911.50",11100000
attorney,13600000,1.22,1.05,4440.57,"5,399.98",11100000
credit,101000000,11.43,1.05,297.75,"3,404.65",37200000
lawyer,11100000,1.12,1.05,4041.55,"4,525.90",7480000
donate,2740000,1.21,1.05,700.38,845.43,1220000
degree,16600000,2.71,1.05,163.36,443.49,7480000
hosting,11100000,6.10,1.05,1730.81,"10,562.98",2240000
claim,7480000,0.63,1.05,16.42,10.26,3350000
conference call,368000,8.70,1.05,587.62,"5,111.97",201000
trading,20400000,1.13,1.05,643.14,726.47,5000000
software,151000000,2.50,1.05,47.75,119.61,24900000
recovery,20400000,2.59,1.05,195.49,507.11,6120000
transfer,45500000,2.50,1.05,8.02,20.08,11100000
gas electricity,368000,0.31,1.05,7.56,2.34,135000
classes,68000000,2.61,1.05,109.56,285.75,24900000
rehab,5000000,1.40,1.05,3484.07,"4,889.05",2740000
treatment,37200000,2.68,1.05,16.11,43.12,16600000
cord blood,135000,15.76,1.05,256.05,"4,035.11",74000
domains yahoo,27100,0.00,0,0,0.00,14800
domain name yahoo,5400,0.00,0,0,0.00,3600
dc hair laser removal washington,720,0.00,0,0,0.00,480
law lemon wisconsin,1600,0.00,0,0,0.00,1300
hair removal washington dc,1000,0.00,0,0,0.00,720
domain registration yahoo,3600,0.00,0,0,0.00,1900
benchmark lending,4400,0.00,0,0,0.00,1000
domain yahoo,60500,0.38,1.05,9.99,3.79,22200
yahoo web hosting,33100,3.94,1.05,33.07,130.38,22200
hair laser removal virginia,3600,0.00,0,0,0.00,2900
peritoneal mesothelioma,5400,9.13,1.05,17.03,155.40,2900
ca lemon law,6600,1.09,1.05,7.9,8.59,6600
best buy gift card,49500,0.00,0,0,0.00,49500
adverse credit remortgage,880,0.00,0,0,0.00,320
mesothelioma information,1900,1.19,1.05,11.19,13.30,1000
law lemon ohio,2900,0.00,0,0,0.00,2900
att call conference,5400,0.00,0,0,0.00,4400
insurance medical temporary,1600,0.00,0,0,0.00,1300
illinois law lemon,1900,0.00,0,0,0.00,1900
mesothelioma symptoms,8100,8.39,1.05,212.29,"1,781.26",5400
angeles drug los rehab,1900,0.00,0,0,0.00,1600
personal injury solicitor,90500,0.00,0,0,0.00,49500
att go,301000,0.15,1.05,15.74,2.39,301000
accident car florida lawyer,2900,0.00,0,0,0.00,1900
google affiliate,49500,0.51,1.05,33.48,16.94,27100
at t wireless,673000,0.74,1.05,28.81,21.40,301000
home equity loan,135000,3.30,1.05,359.47,"1,186.45",135000
mcsa boot camp,260,0.00,0,0,0.00,140
anti spam appliance,1600,0.00,0,0,0.00,480
adverse remortgage,1300,0.00,0,0,0.00,480
chicago hair laser removal,2400,0.00,0,0,0.00,2400
att conference,18100,0.00,0,0,0.00,14800
at and t,277000000,4.88,1.05,4214.33,"20,560.69",68000000
laser hair removal maryland,1600,2.57,1.05,8.17,20.98,1600
mesothelioma,246000,4.63,1.05,972.96,"4,508.86",135000
buy gift card,201000,1.92,1.05,84.25,161.64,165000
mesotheloma,480,0.00,0,0,0.00,320
student loan consolidation program,1000,0.00,0,0,0.00,880
california law lemon,9900,4.43,1.05,7.85,34.82,8100
event management security,8100,0.00,0,0,0.00,3600
canada personals yahoo,480,0.00,0,0,0.00,260
orlando criminal attorney,3600,3.92,1.05,9.46,37.11,2900
uk homeowner loans,480,0.00,0,0,0.00,110
vioxx lawsuit,1900,0.00,0,0,0.00,1300
compare life assurance,18100,0.00,0,0,0.00,6600
criminal defense federal lawyer,2400,0.00,0,0,0.00,1900
american singles,40500,0.71,1.05,14.71,10.40,18100
federal criminal defense attorney,2400,2.72,1.05,29.32,79.83,2400
laser hair removal manhattan,880,9.84,1.05,16.67,164.02,590
att prepaid wireless,6600,0.00,0,0,0.00,5400
fortis health insurance temporary,91,0.00,0,0,0.00,58
miami personal injury lawyer,6600,0.00,0,0,0.00,4400
hair removal chicago,3600,0.00,0,0,0.00,2900
at and t cell phones,90500,0.00,0,0,0.00,60500
refinance with bad credit,27100,0.00,0,0,0.00,18100
malignant mesothelioma,6600,19.58,1.05,32.22,630.87,2900
lease management software,1600,1.14,1.05,7.38,8.45,880
primary pulmonary hypertension,5400,2.50,1.05,21.79,54.58,2900
miami personal injury attorney,5400,0.00,0,0,0.00,4400
anti spam lotus notes,390,0.00,0,0,0.00,260
life insurance quotes,165000,4.93,1.05,1891.69,"9,321.54",90500
egg credit,12100,0.00,0,0,0.00,880
anti spam exchange server,880,0.00,0,0,0.00,320
lemon law,135000,13.00,1.05,154.74,"2,011.35",110000
google adsense,1220000,0.51,1.05,335.24,169.65,301000
best consolidation loan student,1600,0.00,0,0,0.00,1300
refinance with poor credit,3600,1.45,1.05,24.38,35.44,2900
employee leasing,14800,1.45,1.05,69.44,100.68,9900
student loan consolidation center,210,2.28,1.05,8.22,18.72,91
buyer mortgage note,1300,0.00,0,0,0.00,1000
federal student loan consolidation,9900,0.00,0,0,0.00,8100
symptoms of mesothelioma,8100,0.00,0,0,0.00,5400
city hair laser new removal york,880,0.00,0,0,0.00,720
att wireless com,3600,0.20,1.05,8.11,1.64,3600
san diego dui lawyer,4400,14.35,1.05,14.92,214.01,3600
indiana law lemon,1300,0.00,0,0,0.00,1300
law lemon michigan,1900,0.00,0,0,0.00,1900
angeles criminal defense los,8100,0.00,0,0,0.00,8100
refinancing with poor credit,3600,2.21,1.05,7.58,16.78,2400
action class lawsuit vioxx,480,0.00,0,0,0.00,260
term life assurance,165000,1.26,1.05,6.99,8.80,135000
e loan,33100,0.00,0,0,0.00,18100
celebrex lawyer,1600,0.00,0,0,0.00,320
vasectomy reversal,49500,1.18,1.05,226.47,267.43,27100
mortgage rates refinancing,22200,13.65,1.05,21.79,297.48,18100
attorney law lemon,4400,0.00,0,0,0.00,4400
consolidate student loans,60500,1.46,1.05,152.49,223.36,49500
home equity loans,135000,5.51,1.05,80.64,444.06,110000
mesothilioma,720,0.00,0,0,0.00,390
new york personal injury lawyer,14800,0.00,0,0,0.00,12100
home equity loan rates,22200,5.24,1.05,128.36,672.17,18100
auto insurance quotes,201000,8.96,1.05,6753.79,"60,510.06",135000
georgia law lemon,2400,0.00,0,0,0.00,2400
homeowner loans,14800,5.53,1.05,7.51,41.52,3600
equity loan rates,22200,0.00,0,0,0.00,22200
administration lease software,480,1.32,1.05,17.06,22.52,320
egg credit card,9900,0.00,0,0,0.00,390
student consolidation loans,135000,0.00,0,0,0.00,110000
microsoft anti spam,1900,0.00,0,0,0.00,720
mesothelioma prognosis,2900,15.00,1.05,8.8,132.00,1900
second mortgages,49500,2.43,1.05,30.27,73.58,33100
auto century insurance,9900,0.00,0,0,0.00,9900
employee florida leasing,880,0.00,0,0,0.00,880
federal consolidation loan,22200,0.00,0,0,0.00,22200
equity loan,201000,3.50,1.05,41.28,144.34,135000
personal injury attorney colorado,5400,0.00,0,0,0.00,4400
accident lawyer michigan,2900,9.67,1.05,8.55,82.70,2400
refinancing with bad credit,18100,4.48,1.05,26.3,117.90,14800
home equity line of credit rates,9900,0.26,1.05,8.79,2.28,8100
federal consolidation,27100,0.00,0,0,0.00,22200
non profit debt consolidation,6600,11.54,1.05,34.46,397.59,5400
pay per click affiliate,6600,0.00,0,0,0.00,2900
city hair new removal york,1300,0.00,0,0,0.00,1000
acid reflux disease diet,1000,0.75,1.05,114.2,85.26,720
refinance poor credit,3600,1.29,1.05,10.3,13.34,2900
equity loans,165000,4.26,1.05,35.99,153.36,135000
student loan consolidate,49500,2.50,1.05,8.89,22.26,49500
consolidate loans,74000,2.56,1.05,77.01,197.17,60500
secured loans,90500,0.93,1.05,26.36,24.47,40500
criminal lawyer new york,8100,2.59,1.05,33.6,86.96,6600
affiliate per click,8100,0.00,0,0,0.00,3600
chicago personal injury lawyer,9900,2.68,1.05,17.37,46.54,8100
los angeles dui lawyer,8100,0.00,0,0,0.00,6600
att prepaid,135000,0.88,1.05,71.55,63.02,110000
angeles criminal defense lawyer los,6600,0.00,0,0,0.00,6600
critical illness insurance life,4400,0.00,0,0,0.00,720
irs lawyer tax,2900,0.00,0,0,0.00,2400
laser hair removal new york,12100,7.79,1.05,23.44,182.56,9900
comcast high speed,12100,0.00,0,0,0.00,12100
personal yahoo,22200,0.00,0,0,0.00,9900
san diego dui attorney,4400,7.30,1.05,11.23,81.92,3600
michigan personal injury,5400,0.00,0,0,0.00,4400
automobile law lemon,5400,0.00,0,0,0.00,5400
cheap insurance life term,6600,4.68,1.05,74.73,349.54,5400
home loans refinancing,12100,1.06,1.05,25.31,26.83,8100
consolidate college loans,720,0.00,0,0,0.00,590
cheap life insurance,27100,13.13,1.05,279.2,"3,665.41",18100
vioxx law suit,170,0.00,0,0,0.00,91
student loan refinance,14800,1.58,1.05,31.97,50.66,12100
car hire alicante spain,4400,0.00,0,0,0.00,480
tax attorney,110000,4.09,1.05,404.87,"1,654.61",90500
refinancing my home,1600,0.00,0,0,0.00,1300
criminal dallas lawyer,6600,0.00,0,0,0.00,5400
line of credit home equity,110000,4.69,1.05,8.05,37.76,90500
litigation vioxx,1300,0.00,0,0,0.00,880
at and t phones,673000,1.73,1.05,9.08,15.73,550000
criminal defense attorney los angeles,6600,2.95,1.05,7.07,20.83,6600
commodity online trading,5400,0.96,1.05,7.93,7.62,1900
home equity rates,40500,2.44,1.05,82.13,200.13,33100
adsense,4090000,0.51,1.05,884.12,447.39,823000
law lemon mass,1600,0.00,0,0,0.00,1300
equity home,368000,0.51,1.05,8.9,4.50,246000
arizona law lemon,1600,0.00,0,0,0.00,1600
child molestation attorney,-,0.00,0,0,0.00,-
home line of credit,246000,16.00,1.05,14.42,230.62,165000
alicante car rental spain,4400,0.00,0,0,0.00,480
attorney defense federal,3600,1.95,1.05,3.68,7.17,3600
san diego criminal attorney,6600,0.00,0,0,0.00,5400
injury lawyer new york,22200,0.00,0,0,0.00,18100
attorney injury new personal york,14800,0.00,0,0,0.00,12100
